Filename,Identifier,ScientificName,CommonName,Comments
"Oospila_athena,I_PBA2428.jpg",I_PBA2428,Oospila athena,,
"Cliniodes_opalalis,I_PBA2429.jpg",I_PBA2429,Cliniodes opalalis,,
"moth_Notodontidae,I_PBA2430.jpg",I_PBA2430,moth Notodontidae,,
"Idaea_sp_group_san_luis,I_PBA2431.jpg",I_PBA2431,Idaea sp_group_san_luis,,
"Eulepte_concordalis,I_PBA2432.jpg",I_PBA2432,Eulepte concordalis,,
"Neotherina_imperilla,I_PBA2433.jpg",I_PBA2433,Neotherina imperilla,,
"moth_Hydata,I_PBA2434.jpg",I_PBA2434,moth Hydata,,
"Meganola_sp_san_luis_b,I_PBA2435.jpg",I_PBA2435,Meganola sp_san_luis_b,,
"Eucereon_tripunctatum,I_PBA2436.jpg",I_PBA2436,Eucereon tripunctatum,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA2437.jpg",I_PBA2437,Crambidia cephalica,Yellow-headed Lichen Moth,
"Hymenomima_umbelularia,I_PBA2438.jpg",I_PBA2438,Hymenomima umbelularia,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA2439.jpg",I_PBA2439,Hymenia perspectalis,Spotted Beet Webworm Moth,
"Crambidia_myrlosea,I_PBA2440.jpg",I_PBA2440,Crambidia myrlosea,,
"Sericoptera_mahometaria,I_PBA2441.jpg",I_PBA2441,Sericoptera mahometaria,,
"Gn_sp_san_luis_1011,I_PBA2442.jpg",I_PBA2442,Gn_sp_san_luis_1011,,
"Eucereon_tigrata,I_PBA2443.jpg",I_PBA2443,Eucereon tigrata,,
"Iridopsis_lurida--oberthuri--herse,I_PBA2444.jpg",I_PBA2444,Iridopsis lurida--oberthuri--herse,,
"Epimecis_semicompleta,I_PBA2445.jpg",I_PBA2445,Epimecis semicompleta,,
"moth_Crambidae,I_PBA2446.jpg",I_PBA2446,moth Crambidae,,
"moth_Notodontidae,I_PBA2447.jpg",I_PBA2447,moth Notodontidae,,
"Portentomorpha_xanthialis,I_PBA2448.jpg",I_PBA2448,Portentomorpha xanthialis,,
"moth_Notodontidae,I_PBA2449.jpg",I_PBA2449,moth Notodontidae,,
"Thysanopyga_pygaria,I_PBA2450.jpg",I_PBA2450,Thysanopyga pygaria,,
"Glena_mopsaria,I_PBA2451.jpg",I_PBA2451,Glena mopsaria,,
"moth_Geometridae,I_PBA2452.jpg",I_PBA2452,moth Geometridae,,
"Nola_sp_san_luis_a,I_PBA2453.jpg",I_PBA2453,Nola sp_san_luis_a,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_PBA2454.jpg",I_PBA2454,Afrida ydatodes,Dyars Lichen Moth,
"Hygrochroma_olivinaria,I_PBA2455.jpg",I_PBA2455,Hygrochroma olivinaria,,
"micro_micro,I_PBA2456.jpg",I_PBA2456,micro micro,,
"moth_Crambidae,I_PBA2457.jpg",I_PBA2457,moth Crambidae,,
"moth_Notodontidae,I_PBA2458.jpg",I_PBA2458,moth Notodontidae,,
"moth_Notodontidae,I_PBA2459.jpg",I_PBA2459,moth Notodontidae,,
"moth_Notodontidae,I_PBA2460.jpg",I_PBA2460,moth Notodontidae,,
"Hemiceras_metastigma,I_PBA2461.jpg",I_PBA2461,Hemiceras metastigma,,
"Episcepsis_hypoleuca,I_PBA2462.jpg",I_PBA2462,Episcepsis hypoleuca,,
"moth_Noctuidae,I_PBA2463.jpg",I_PBA2463,moth Noctuidae,,
"moth_Tortricidae,I_PBA2464.jpg",I_PBA2464,moth Tortricidae,,
"moth_plume,I_PBA2465.jpg",I_PBA2465,moth plume,,
"Orthofidonia_sp_san_luis_a,I_PBA2466.jpg",I_PBA2466,Orthofidonia sp_san_luis_a,,
"moth_Geometridae,I_PBA2467.jpg",I_PBA2467,moth Geometridae,,
"moth_Noctuidae_delta,I_PBA2468.jpg",I_PBA2468,moth Noctuidae delta,,
"Orthofidonia_sp_san_luis_a,I_PBA2469.jpg",I_PBA2469,Orthofidonia sp_san_luis_a,,
"moth_Geometridae,I_PBA2470.jpg",I_PBA2470,moth Geometridae,,
"Idaea_sp_group_san_luis,I_PBA2471.jpg",I_PBA2471,Idaea sp_group_san_luis,,
"Hymenomima_umbelularia,I_PBA2472.jpg",I_PBA2472,Hymenomima umbelularia,,
"moth_plume,I_PBA2473.jpg",I_PBA2473,moth plume,,
"Thysanopyga_pygaria,I_PBA2474.jpg",I_PBA2474,Thysanopyga pygaria,,
"Synnomos_firmamentaria,I_PBA2475.jpg",I_PBA2475,Synnomos firmamentaria,,
"moth,I_PBA2476.jpg",I_PBA2476,moth,,
"Paragonia_cruraria,I_PBA2477.jpg",I_PBA2477,Paragonia cruraria,,
"micro_micro,I_PBA2478.jpg",I_PBA2478,micro micro,,
"moth_Saturniidae,I_PBA2479.jpg",I_PBA2479,moth Saturniidae,,
"moth_Saturniidae,I_PBA2480.jpg",I_PBA2480,moth Saturniidae,,
"Hygrochroma_olivinaria,I_PBA2481.jpg",I_PBA2481,Hygrochroma olivinaria,,
"Melese_asana,I_PBA2482.jpg",I_PBA2482,Melese asana,,
"moth_Geometridae,I_PBA2483.jpg",I_PBA2483,moth Geometridae,,
"moth_Noctuidae,I_PBA2484.jpg",I_PBA2484,moth Noctuidae,,
"Thysanoprymna_superba,I_PBA2485.jpg",I_PBA2485,Thysanoprymna superba,,
"Orthofidonia_sp_san_luis_a,I_PBA2486.jpg",I_PBA2486,Orthofidonia sp_san_luis_a,,
"Glyphodes_rubrocinctalis,I_PBA2487.jpg",I_PBA2487,Glyphodes rubrocinctalis,,
"moth_Geometridae,I_PBA2488.jpg",I_PBA2488,moth Geometridae,,
"Euphyia_sp_group_san_luis,I_PBA2489.jpg",I_PBA2489,Euphyia sp_group_san_luis,,
"moth_plume,I_PBA2490.jpg",I_PBA2490,moth plume,,
"Himeromima_aulis,I_PBA2491.jpg",I_PBA2491,Himeromima aulis,,
"Eucereon_tigrata,I_PBA2492.jpg",I_PBA2492,Eucereon tigrata,,
"moth_Mocis,I_PBA2493.jpg",I_PBA2493,moth Mocis,,
"Thysanoprymna_superba,I_PBA2495.jpg",I_PBA2495,Thysanoprymna superba,,
"Paragonia_cruraria,I_PBA2496.jpg",I_PBA2496,Paragonia cruraria,,
"moth_Noctuidae_delta,I_PBA2497.jpg",I_PBA2497,moth Noctuidae delta,,
"moth_Geometridae,I_PBA2498.jpg",I_PBA2498,moth Geometridae,,
"Orthofidonia_sp_san_luis_a,I_PBA2499.jpg",I_PBA2499,Orthofidonia sp_san_luis_a,,
"moth_Geometridae,I_PBA2500.jpg",I_PBA2500,moth Geometridae,,
"moth_Noctuidae_delta,I_PBA2501.jpg",I_PBA2501,moth Noctuidae delta,,
"Synclera_jarbusalis,I_PBA2502.jpg",I_PBA2502,Synclera jarbusalis,,
"Oospila_venezuelata,_Synchlora_gerularia,I_PBA2503.jpg",I_PBA2503,Oospila venezuelata,Synchlora gerularia,
"moth_Arctiidae,I_PBA2504.jpg",I_PBA2504,moth Arctiidae,,
"moth_Geometridae,I_PBA2505.jpg",I_PBA2505,moth Geometridae,,
"moth_Tortricidae,I_PBA2506.jpg",I_PBA2506,moth Tortricidae,,
"micro_micro,I_PBA2507.jpg",I_PBA2507,micro micro,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_PBA2508.jpg",I_PBA2508,Afrida ydatodes,Dyars Lichen Moth,
"Euphyia_sp_group_san_luis,I_PBA2509.jpg",I_PBA2509,Euphyia sp_group_san_luis,,
"micro_micro,I_PBA2510.jpg",I_PBA2510,micro micro,,
"moth_emerald,I_PBA2511.jpg",I_PBA2511,moth emerald,,
"Rhabdatomis_laudamia,I_PBA2512.jpg",I_PBA2512,Rhabdatomis laudamia,,
"Oospila_venezuelata,I_PBA2513.jpg",I_PBA2513,Oospila venezuelata,,
"Oospila_venezuelata,I_PBA2514.jpg",I_PBA2514,Oospila venezuelata,,
"Portentomorpha_xanthialis,I_PBA2515.jpg",I_PBA2515,Portentomorpha xanthialis,,
"Iridopsis_lurida--oberthuri--herse,I_PBA2516.jpg",I_PBA2516,Iridopsis lurida--oberthuri--herse,,
"Glena_mopsaria,I_PBA2517.jpg",I_PBA2517,Glena mopsaria,,
"moth_new_species,I_PBA2518.jpg",I_PBA2518,moth new species,,
"moth_Noctuidae,I_PBA2519.jpg",I_PBA2519,moth Noctuidae,,
"Thoscora_acca,I_PBA2520.jpg",I_PBA2520,Thoscora acca,,
"Thoscora_acca,I_PBA2521.jpg",I_PBA2521,Thoscora acca,,
"Thoscora_acca,I_PBA2522.jpg",I_PBA2522,Thoscora acca,,
"Portentomorpha_xanthialis,I_PBA2523.jpg",I_PBA2523,Portentomorpha xanthialis,,
"moth_Noctuidae,I_PBA2524.jpg",I_PBA2524,moth Noctuidae,,
"Eulepte_concordalis,I_PBA2525.jpg",I_PBA2525,Eulepte concordalis,,
"moth_misc_macro,I_PBA2526.jpg",I_PBA2526,moth misc macro,,
"Clemensia_leopardina,I_PBA2527.jpg",I_PBA2527,Clemensia leopardina,,
"moth_Pyralidae,I_PBA2528.jpg",I_PBA2528,moth Pyralidae,,
"Eucereon_tigrata,I_PBA2529.jpg",I_PBA2529,Eucereon tigrata,,
"Nematocampa_completa,I_PBA2530.jpg",I_PBA2530,Nematocampa completa,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA2531.jpg",I_PBA2531,Hymenia perspectalis,Spotted Beet Webworm Moth,
"Eucereon_aurantiaca,I_PBA2532.jpg",I_PBA2532,Eucereon aurantiaca,,
"Phyllodonta_latrata,I_PBA2533.jpg",I_PBA2533,Phyllodonta latrata,,
"moth,I_PBA2534.jpg",I_PBA2534,moth,,
"Glena_mopsaria,I_PBA2535.jpg",I_PBA2535,Glena mopsaria,,
"Metanema_bonadea,I_PBA2536.jpg",I_PBA2536,Metanema bonadea,,
"Oospila_venezuelata,I_PBA2537.jpg",I_PBA2537,Oospila venezuelata,,
"moth_Tortricidae,I_PBA2538.jpg",I_PBA2538,moth Tortricidae,,
"moth_Tortricidae,I_PBA2539.jpg",I_PBA2539,moth Tortricidae,,
"moth_Noctuidae,I_PBA2540.jpg",I_PBA2540,moth Noctuidae,,
"Hygrochroma_olivinaria,I_PBA2541.jpg",I_PBA2541,Hygrochroma olivinaria,,
"macro_misc,I_PBA2542.jpg",I_PBA2542,macro misc,,
"macro_misc,I_PBA2543.jpg",I_PBA2543,macro misc,,
"Portentomorpha_xanthialis,I_PBA2544.jpg",I_PBA2544,Portentomorpha xanthialis,,
"Nola_sp_san_luis_a,I_PBA2545.jpg",I_PBA2545,Nola sp_san_luis_a,,
"Oospila_venezuelata,I_PBA2546.jpg",I_PBA2546,Oospila venezuelata,,
"moth_Crambidae,I_PBA2547.jpg",I_PBA2547,moth Crambidae,,
"Thoscora_acca,I_PBA2548.jpg",I_PBA2548,Thoscora acca,,
"moth_Geometridae,I_PBA2549.jpg",I_PBA2549,moth Geometridae,,
"Macaria_approximaria--gambarina--ostia,I_PBA2550.jpg",I_PBA2550,Macaria approximaria--gambarina--ostia,,
"moth_Noctuidae,I_PBA2551.jpg",I_PBA2551,moth Noctuidae,,
"moth_Noctuidae,I_PBA2552.jpg",I_PBA2552,moth Noctuidae,,
"Synchlora_gerularia,I_PBA2553.jpg",I_PBA2553,Synchlora gerularia,,
"moth_plume,I_PBA2554.jpg",I_PBA2554,moth plume,,
"moth_Hemiceras,I_PBA2555.jpg",I_PBA2555,moth Hemiceras,,
"moth_Geometridae,I_PBA2556.jpg",I_PBA2556,moth Geometridae,,
"Thoscora_acca,I_PBA2557.jpg",I_PBA2557,Thoscora acca,,
"Eucereon_tigrata,I_PBA2558.jpg",I_PBA2558,Eucereon tigrata,,
"moth_Geometridae,I_PBA2559.jpg",I_PBA2559,moth Geometridae,,
"moth_Arctiidae,I_PBA2560.jpg",I_PBA2560,moth Arctiidae,,
"Hygrochroma_olivinaria,I_PBA2561.jpg",I_PBA2561,Hygrochroma olivinaria,,
"moth_Notodontidae,I_PBA2562.jpg",I_PBA2562,moth Notodontidae,,
"moth_Noctuidae,I_PBA2563.jpg",I_PBA2563,moth Noctuidae,,
"Euphyia_sp_group_san_luis,I_PBA2564.jpg",I_PBA2564,Euphyia sp_group_san_luis,,
"moth_Noctuidae,I_PBA2565.jpg",I_PBA2565,moth Noctuidae,,
"Leucula_meganira,I_PBA2566.jpg",I_PBA2566,Leucula meganira,,
"Tosale_aucta,I_PBA2567.jpg",I_PBA2567,Tosale aucta,,
"Nematocampa_completa,I_PBA2568.jpg",I_PBA2568,Nematocampa completa,,
"moth_Tortricidae,I_PBA2569.jpg",I_PBA2569,moth Tortricidae,,
"Glena_mopsaria,I_PBA2570.jpg",I_PBA2570,Glena mopsaria,,
"moth_plume,I_PBA2571.jpg",I_PBA2571,moth plume,,
"Pelochyta_affinis,I_PBA2572.jpg",I_PBA2572,Pelochyta affinis,,
"Hymenomima_umbelularia,I_PBA2573.jpg",I_PBA2573,Hymenomima umbelularia,,
"moth_Tortricidae,I_PBA2574.jpg",I_PBA2574,moth Tortricidae,,
"Opharus_rudis,I_PBA2575.jpg",I_PBA2575,Opharus rudis,,
"moth_Geometridae,I_PBA2576.jpg",I_PBA2576,moth Geometridae,,
"Idaea_sp_group_san_luis,I_PBA2577.jpg",I_PBA2577,Idaea sp_group_san_luis,,
"Scopula_sp_group_san_luis,I_PBA2578.jpg",I_PBA2578,Scopula sp_group_san_luis,,
"Oospila_venezuelata,I_PBA2579.jpg",I_PBA2579,Oospila venezuelata,,
"Nematocampa_completa,I_PBA2580.jpg",I_PBA2580,Nematocampa completa,,
"Idaea_sp_group_san_luis,I_PBA2581.jpg",I_PBA2581,Idaea sp_group_san_luis,,
"moth,I_PBA2582.jpg",I_PBA2582,moth,,
"Cliniodes_opalalis,I_PBA2583.jpg",I_PBA2583,Cliniodes opalalis,,
"moth_Tortricidae,I_PBA2584.jpg",I_PBA2584,moth Tortricidae,,
"Eucereon_xanthoperas,I_PBA2585.jpg",I_PBA2585,Eucereon xanthoperas,,
"Simena_luctifera,I_PBA2586.jpg",I_PBA2586,Simena luctifera,,
"Cliniodes_opalalis,I_PBA2587.jpg",I_PBA2587,Cliniodes opalalis,,
"Thoscora_acca,I_PBA2588.jpg",I_PBA2588,Thoscora acca,,
"Euphyia_sp_group_san_luis,I_PBA2589.jpg",I_PBA2589,Euphyia sp_group_san_luis,,
"Microxydia_ruficomma,I_PBA2590.jpg",I_PBA2590,Microxydia ruficomma,,
"moth_Pyralidae,I_PBA2591.jpg",I_PBA2591,moth Pyralidae,,
"Hygrochroma_olivinaria,I_PBA2592.jpg",I_PBA2592,Hygrochroma olivinaria,,
"moth_micro,I_PBA2593.jpg",I_PBA2593,moth micro,,
"Thoscora_acca,I_PBA2594.jpg",I_PBA2594,Thoscora acca,,
"Thoscora_acca,I_PBA2595.jpg",I_PBA2595,Thoscora acca,,
"Thoscora_acca,I_PBA2596.jpg",I_PBA2596,Thoscora acca,,
"Eucereon_relegata,I_PBA2597.jpg",I_PBA2597,Eucereon relegata,,
"Thoscora_acca,I_PBA2599.jpg",I_PBA2599,Thoscora acca,,
"moth_Arctiidae,I_PBA2600.jpg",I_PBA2600,moth Arctiidae,,
"Cell_phone,I_PBA2601.jpg",I_PBA2601,Cell phone,,
"light,I_PBA2602.jpg",I_PBA2602,light,,
"insect,I_PBA2603.jpg",I_PBA2603,insect,,
"Oospila_athena,I_PBA2604.jpg",I_PBA2604,Oospila athena,,
"moth_Noctuidae,I_PBA2605.jpg",I_PBA2605,moth Noctuidae,,
"moth,I_PBA2606.jpg",I_PBA2606,moth,,
"moth_Tortricidae,I_PBA2607.jpg",I_PBA2607,moth Tortricidae,,
"moth_micro,I_PBA2608.jpg",I_PBA2608,moth micro,,
"Thysanoprymna_haemorrhoides,I_PBA2609.jpg",I_PBA2609,Thysanoprymna haemorrhoides,,
"moth_Noctuidae,I_PBA2610.jpg",I_PBA2610,moth Noctuidae,,
"moth_Noctuidae,I_PBA2611.jpg",I_PBA2611,moth Noctuidae,,
"moth_Sphingidae,I_PBA2612.jpg",I_PBA2612,moth Sphingidae,,
"moth_Noctuidae,I_PBA2613.jpg",I_PBA2613,moth Noctuidae,,
"moth_Noctuidae,I_PBA2614.jpg",I_PBA2614,moth Noctuidae,,
"Crambidia_myrlosea,I_PBA2615.jpg",I_PBA2615,Crambidia myrlosea,,
"Oospila_venezuelata,I_PBA2616.jpg",I_PBA2616,Oospila venezuelata,,
"Cliniodes_opalalis,I_PBA2617.jpg",I_PBA2617,Cliniodes opalalis,,
"Amastus_episcotosia,I_PBA2618.jpg",I_PBA2618,Amastus episcotosia,,
"Amastus_episcotosia,I_PBA2619.jpg",I_PBA2619,= I_PBA2618,Amastus episcotosia,
"Aclytia_heber,I_PBA2620.jpg",I_PBA2620,Aclytia heber,,
"moth_Crambidae,I_PBA2621.jpg",I_PBA2621,moth Crambidae,,
"micro_micro,I_PBA2622.jpg",I_PBA2622,micro micro,,
"moth_Crambidae,I_PBA2623.jpg",I_PBA2623,moth Crambidae,,
"Euphyia_sp_group_san_luis,I_PBA2624.jpg",I_PBA2624,Euphyia sp_group_san_luis,,
"moth_Noctuidae,I_PBA2625.jpg",I_PBA2625,moth Noctuidae,,
"Cliniodes_opalalis,I_PBA2626.jpg",I_PBA2626,Cliniodes opalalis,,
"moth_Saturniidae,I_PBA2627.jpg",I_PBA2627,moth Saturniidae,,
"moth_Saturniidae,I_PBA2628.jpg",I_PBA2628,moth Saturniidae,,
"moth_Noctuidae,I_PBA2629.jpg",I_PBA2629,moth Noctuidae,,
"Herbita_amicaria,I_PBA2630.jpg",I_PBA2630,Herbita amicaria,,
"moth_Notodontidae,I_PBA2631.jpg",I_PBA2631,moth Notodontidae,,
"moth_Geometridae,I_PBA2632.jpg",I_PBA2632,moth Geometridae,,
"moth_Tortricidae,I_PBA2633.jpg",I_PBA2633,moth Tortricidae,,
"micro_micro,I_PBA2634.jpg",I_PBA2634,micro micro,,
"Scopula_sp_group_san_luis,I_PBA2635.jpg",I_PBA2635,Scopula sp_group_san_luis,,
"moth_Tortricidae,I_PBA2636.jpg",I_PBA2636,moth Tortricidae,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_PBA2637.jpg",I_PBA2637,Afrida ydatodes,Dyars Lichen Moth,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA2638.jpg",I_PBA2638,Crambidia cephalica,Yellow-headed Lichen Moth,
"moth_Geometridae,I_PBA2639.jpg",I_PBA2639,moth Geometridae,,
"moth_Saturniidae,I_PBA2640.jpg",I_PBA2640,moth Saturniidae,,
"moth,I_PBA2641.jpg",I_PBA2641,moth,,
"Gn_sp_san_luis_1042,I_PBA2642.jpg",I_PBA2642,Gn sp_san_luis_1042,,
"moth,I_PBA2643.jpg",I_PBA2643,moth,,
"Melese_monima,I_PBA2644.jpg",I_PBA2644,Melese monima,,
"Herbita_amicaria,I_PBA2645.jpg",I_PBA2645,Herbita amicaria,,
"moth_Tortricidae,I_PBA2646.jpg",I_PBA2646,moth Tortricidae,,
"Scopula_sp_group_san_luis,I_PBA2647.jpg",I_PBA2647,Scopula sp_group_san_luis,,
"moth_Geometridae,I_PBA2648.jpg",I_PBA2648,moth Geometridae,,
"moth_Noctuidae,I_PBA2649.jpg",I_PBA2649,moth Noctuidae,,
"moth_Crambidae,I_PBA2650.jpg",I_PBA2650,moth Crambidae,,
"Gn_sp_san_luis_1003,I_PBA2651.jpg",I_PBA2651,Gn sp_san_luis_1003,,
"Eois_sp_san_luis_s,I_PBA2652.jpg",I_PBA2652,Eois sp_san_luis_s,,
"Melese_amastris,I_PBA2653.jpg",I_PBA2653,Melese amastris,,
"Melese_monima,I_PBA2654.jpg",I_PBA2654,Melese monima,,
"misc_macro,I_PBA2655.jpg",I_PBA2655,misc macro,,
"Nemoria_astraea,I_PBA2656.jpg",I_PBA2656,Nemoria astraea,,
"moth_Tortricidae,I_PBA2657.jpg",I_PBA2657,moth Tortricidae,,
"moth_Tortricidae,I_PBA2658.jpg",I_PBA2658,moth Tortricidae,,
"Ischnurges_eudamidasalis,I_PBA2660.jpg",I_PBA2660,Ischnurges eudamidasalis,,
"misc_macro,I_PBA2661.jpg",I_PBA2661,misc macro,,
"moth_Noctuidae,I_PBA2662.jpg",I_PBA2662,moth Noctuidae,,
"moth_Noctuidae,I_PBA2663.jpg",I_PBA2663,moth Noctuidae,,
"Microphysetica_hermeasalis,I_PBA2664.jpg",I_PBA2664,Microphysetica hermeasalis,,
"moth_Geometridae,I_PBA2665.jpg",I_PBA2665,moth Geometridae,,
"moth_Noctuidae,I_PBA2666.jpg",I_PBA2666,moth Noctuidae,,
"Paragonia_cruraria,I_PBA2667.jpg",I_PBA2667,Paragonia cruraria,,
"Eulepte_concordalis,I_PBA2668.jpg",I_PBA2668,Eulepte concordalis,,
"moth_Anomis,I_PBA2669.jpg",I_PBA2669,moth Anomis,,
"Eulepte_concordalis,I_PBA2670.jpg",I_PBA2670,Eulepte concordalis,,
"moth_Geometridae,I_PBA2671.jpg",I_PBA2671,moth Geometridae,,
"misc_macro,I_PBA2672.jpg",I_PBA2672,misc macro,,
"Oospila_athena,I_PBA2673.jpg",I_PBA2673,Oospila athena,,
"spider,I_PBA2674.jpg",I_PBA2674,spider,,
"moth_Palthis,I_PBA2675.jpg",I_PBA2675,moth Palthis,,
"moth_Geometridae,I_PBA2676.jpg",I_PBA2676,moth Geometridae,,
"moth,I_PBA2678.jpg",I_PBA2678,moth,,
"moth_Noctuidae,I_PBA2679.jpg",I_PBA2679,moth Noctuidae,,
"Nemoria_vermiculata,I_PBA2680.jpg",I_PBA2680,Nemoria vermiculata,,
"moth_Noctuidae,I_PBA2681.jpg",I_PBA2681,moth Noctuidae,,
"moth_Noctuidae,I_PBA2682.jpg",I_PBA2682,moth Noctuidae,,
"moth_Noctuidae,I_PBA2683.jpg",I_PBA2683,moth Noctuidae,,
"Ametris_nitocris,I_PBA2684.jpg",I_PBA2684,Ametris nitocris,,
"Orthofidonia_sp_san_luis_a,I_PBA2685.jpg",I_PBA2685,Orthofidonia sp_san_luis_a,,
"moth_Noctuidae,I_PBA2686.jpg",I_PBA2686,moth Noctuidae,,
"Oospila_athena,I_PBA2687.jpg",I_PBA2687,Oospila athena,,
"moth_Palthis,I_PBA2688.jpg",I_PBA2688,moth Palthis,,
"moth_Notodontidae,I_PBA2689.jpg",I_PBA2689,moth Notodontidae,,
"Oospila_athena,I_PBA2690.jpg",I_PBA2690,Oospila athena,,
"Clemensia_leopardina,I_PBA2691.jpg",I_PBA2691,Clemensia leopardina,,
"moth_Notodontidae,I_PBA2692.jpg",I_PBA2692,moth Notodontidae,,
"Eulepte_concordalis,I_PBA2693.jpg",I_PBA2693,Eulepte concordalis,,
"moth_Anomis,I_PBA2694.jpg",I_PBA2694,moth Anomis,,
"moth_Noctuidae,I_PBA2695.jpg",I_PBA2695,moth Noctuidae,,
"moth_Tortricidae,I_PBA2696.jpg",I_PBA2696,moth Tortricidae,,
"Scopula_sp_group_san_luis,I_PBA2697.jpg",I_PBA2697,Scopula sp_group_san_luis,,
"moth_Notodontidae,I_PBA2698.jpg",I_PBA2698,moth Notodontidae,,
"Eulepte_concordalis,I_PBA2699.jpg",I_PBA2699,Eulepte concordalis,,
"Dysschema_leucophaea,I_PBA2700.jpg",I_PBA2700,Dysschema leucophaea,,
"Pheia_elegans,I_PBA2701.jpg",I_PBA2701,Pheia elegans,,
"moth_Notodontidae,I_PBA2702.jpg",I_PBA2702,moth Notodontidae,,
"Iridopsis_lurida--oberthuri--herse,I_PBA2704.jpg",I_PBA2704,Iridopsis lurida--oberthuri--herse,,
"moth_Tortricidae,I_PBA2705.jpg",I_PBA2705,moth Tortricidae,,
"moth_Geometridae,I_PBA2706.jpg",I_PBA2706,moth Geometridae,,
"moth_Noctuidae,I_PBA2707.jpg",I_PBA2707,moth Noctuidae,,
"moth_Sphingidae,I_PBA2708.jpg",I_PBA2708,moth Sphingidae,,
"Thysanopyga_pygaria,I_PBA2710.jpg",I_PBA2710,Thysanopyga pygaria,,
"moth_Notodontidae,I_PBA2712.jpg",I_PBA2712,moth Notodontidae,,
"Lomographa_argentata,I_PBA2714.jpg",I_PBA2714,Lomographa argentata,,
"Lophocampa_annulosa,_Santa_Ana_Tussock_Moth,I_PBA2716.jpg",I_PBA2716,Lophocampa annulosa,Santa Ana Tussock Moth,
"Iridopsis_lurida--oberthuri--herse,I_PBA2717.jpg",I_PBA2717,Iridopsis lurida--oberthuri--herse,,
"moth_Geometridae,I_PBA2719.jpg",I_PBA2719,moth Geometridae,,
"Hygrochroma_olivinaria,I_PBA2720.jpg",I_PBA2720,Hygrochroma olivinaria,,
"moth_Tortricidae,I_PBA2721.jpg",I_PBA2721,moth Tortricidae,,
"moth_Notodontidae,I_PBA2722.jpg",I_PBA2722,moth Notodontidae,,
"Iridopsis_validaria,I_PBA2724.jpg",I_PBA2724,Iridopsis validaria,,
"micro_micro,I_PBA2725.jpg",I_PBA2725,micro micro,,
"Thysanoprymna_haemorrhoides,I_PBA2726.jpg",I_PBA2726,Thysanoprymna haemorrhoides,,
"Hypena_andraca,I_PBA2727.jpg",I_PBA2727,Hypena andraca,,
"misc_macro,I_PBA2728.jpg",I_PBA2728,misc macro,,
"Cliniodes_opalalis,I_PBA2729.jpg",I_PBA2729,Cliniodes opalalis,,
"Nemoria_defectiva,I_PBA2730.jpg",I_PBA2730,Nemoria defectiva,,
"Episcepsis_hypoleuca,I_PBA2732.jpg",I_PBA2732,Episcepsis hypoleuca,,
"Nemoria_vermiculata,I_PBA2733.jpg",I_PBA2733,Nemoria vermiculata,,
"Cliniodes_opalalis,I_PBA2734.jpg",I_PBA2734,Cliniodes opalalis,,
"moth_Notodontidae,I_PBA2735.jpg",I_PBA2735,moth Notodontidae,,
"Eois_sp_san_luis_s,I_PBA2736.jpg",I_PBA2736,Eois sp_san_luis_s,,
"insect,I_PBA2737.jpg",I_PBA2737,insect,,
"Euphyia_sp_group_san_luis,I_PBA2738.jpg",I_PBA2738,Euphyia sp_group_san_luis,,
"misc_macro,I_PBA2739.jpg",I_PBA2739,misc macro,,
"Nemoria_defectiva,I_PBA2740.jpg",I_PBA2740,Nemoria defectiva,,
"moth_Noctuidae,I_PBA2741.jpg",I_PBA2741,moth Noctuidae,,
"Oospila_venezuelata,I_PBA2742.jpg",I_PBA2742,Oospila venezuelata,,
"Lomographa_argentata,I_PBA2743.jpg",I_PBA2743,Lomographa argentata,,
"moth_Sphingidae,I_PBA2744.jpg",I_PBA2744,moth Sphingidae,,
"Lophocampa_annulosa,_Santa_Ana_Tussock_Moth,I_PBA2746.jpg",I_PBA2746,Lophocampa annulosa,Santa Ana Tussock Moth,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA2747.jpg",I_PBA2747,Hymenia perspectalis,Spotted Beet Webworm Moth,
"moth_Geometridae,I_PBA2749.jpg",I_PBA2749,moth Geometridae,,
"moth_Crambidae,I_PBA2750.jpg",I_PBA2750,moth Crambidae,,
"moth_Crambidae,I_PBA2751.jpg",I_PBA2751,moth Crambidae,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA2753.jpg",I_PBA2753,Hymenia perspectalis,Spotted Beet Webworm Moth,
"moth_Crambidae,I_PBA2754.jpg",I_PBA2754,moth Crambidae,,
"Iridopsis_lurida--oberthuri--herse,I_PBA2755.jpg",I_PBA2755,Iridopsis lurida--oberthuri--herse,,
"Oxydia_masthala,I_PBA2756.jpg",I_PBA2756,Oxydia masthala,,
"Eois_sp_san_luis_b,I_PBA2757.jpg",I_PBA2757,Eois sp_san_luis_b,,
