Filename,scientificName
"moth_Crambidae,I_MFS15721.jpg",Crambidae
"Lobocleta_tenellata,I_MFS15723.jpg",Lobocleta tenellata
"Synchlora_astraeoides,I_MFS15724.jpg",Synchlora astraeoides
"Rhabdatomis_laudamia,I_MFS15727.jpg",Rhabdatomis laudamia
"Iridopsis_validaria,I_MFS15728.jpg",Iridopsis validaria
"Lobocleta_tenellata,I_MFS15729.jpg",Lobocleta tenellata
"Rhabdatomis_laudamia,I_MFS15730.jpg",Rhabdatomis laudamia
"Hygrochroma_olivinaria,I_MFS15731.jpg",Hygrochroma olivinaria
"Nemoria_defectiva,I_MFS15733.jpg",Nemoria defectiva
"Clemensia_cincinnata,I_MFS15736.jpg",Clemensia cincinnata
"Lobocleta_tenellata,I_MFS15737.jpg",Lobocleta tenellata
"moth_Pyralidae,I_MFS15740.jpg",Pyralidae
"Lobocleta_tenellata,I_MFS15741.jpg",Lobocleta tenellata
"moth_Noctuidae,I_MFS15744.jpg",Noctuidae
"Lobocleta_tenellata,I_MFS15745.jpg",Lobocleta tenellata
"Nephodia_auxesia,I_MFS15746.jpg",Nephodia auxesia
"Clemensia_brunneomedia,I_MFS15747.jpg",Clemensia brunneomedia
"moth_Noctuidae,I_MFS15750.jpg",Noctuidae
"Nematocampa_completa,I_MFS15751.jpg",Nematocampa completa
"Phalaenophana_pyramusalis,_Dark-banded_Owlet,I_MFS15752.jpg",Phalaenophana pyramusalis
"moth_Crambidae,I_MFS15755.jpg",Crambidae
"moth_Geometridae,I_MFS15758.jpg",Geometridae
"moth_Geometridae,I_MFS15759.jpg",Geometridae
"moth_Crambidae,I_MFS15761.jpg",Crambidae
"Lobocleta_tenellata,I_MFS15762.jpg",Lobocleta tenellata
"Nematocampa_completa,I_MFS15763.jpg",Nematocampa completa
"Nematocampa_completa,I_MFS15765.jpg",Nematocampa completa
"moth_Lascoria,I_MFS15766.jpg",Lascoria
"moth_Pyralidae,I_MFS15768.jpg",Pyralidae
"moth_Geometridae,I_MFS15769.jpg",Geometridae
"Lobocleta_tenellata,I_MFS15772.jpg",Lobocleta tenellata
"moth_Geometridae,I_MFS15773.jpg",Geometridae
"moth_Palthis,I_MFS15774.jpg",Palthis
"moth_Crambidae,I_MFS15775.jpg",Crambidae
"moth_Geometridae,I_MFS15776.jpg",Geometridae
"moth_Crambidae,I_MFS15777.jpg",Crambidae
"moth_Noctuidae,I_MFS15778.jpg",Noctuidae
"moth_Notodontidae,I_MFS15779.jpg",Notodontidae
"moth_Hemiceras,I_MFS15781.jpg",Hemiceras
"moth_Crambidae,I_MFS15783.jpg",Crambidae
"Leptostales_crossii,I_MFS15785.jpg",Leptostales crossii
"moth_Geometridae,I_MFS15786.jpg",Geometridae
"moth_Crambidae,I_MFS15787.jpg",Crambidae
"Lobocleta_tenellata,I_MFS15789.jpg",Lobocleta tenellata
"Nemoria_vermiculata,I_MFS15790.jpg",Nemoria vermiculata
"moth_Crambidae,I_MFS15791.jpg",Crambidae
"Dyspteris_tenuivitta,I_MFS15792.jpg",Dyspteris tenuivitta
"moth_Hemiceras,I_MFS15793.jpg",Hemiceras
"moth_Noctuidae,I_MFS15794.jpg",Noctuidae
"moth_Pyralidae,I_MFS15796.jpg",Pyralidae
"Nematocampa_arenosa,I_MFS15798.jpg",Nematocampa arenosa
"Paragonia_cruraria,I_MFS15799.jpg",Paragonia cruraria
"Lobocleta_tenellata,I_MFS15800.jpg",Lobocleta tenellata
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS15801.jpg",Lophosis labeculata
"moth_Crambidae,I_MFS15804.jpg",Crambidae
"moth_Pyralidae,I_MFS15806.jpg",Pyralidae
"moth_Noctuidae,I_MFS15808.jpg",Noctuidae
"moth_Crambidae,I_MFS15809.jpg",Crambidae
"Phalaenophana_pyramusalis,_Dark-banded_Owlet,I_MFS15811.jpg",Phalaenophana pyramusalis
"moth_Geometridae,I_MFS15812.jpg",Geometridae
"moth_Pyralidae,I_MFS15813.jpg",Pyralidae
"Nematocampa_completa,I_MFS15814.jpg",Nematocampa completa
"moth_Crambidae,I_MFS15816.jpg",Crambidae
"Lobocleta_tenellata,I_MFS15818.jpg",Lobocleta tenellata
"moth_Crambidae,I_MFS15820.jpg",Crambidae
"Clemensia_leopardina,I_MFS15824.jpg",Clemensia leopardina
"moth_Pyralidae,I_MFS15825.jpg",Pyralidae
"moth_Crambidae,I_MFS15828.jpg",Crambidae
"Himeromima_aulis,I_MFS15829.jpg",Himeromima aulis
"Phyllodonta_latrata,I_MFS15830.jpg",Phyllodonta latrata
"Lobocleta_tenellata,I_MFS15831.jpg",Lobocleta tenellata
"Nematocampa_arenosa,I_MFS15832.jpg",Nematocampa arenosa
"moth_Crambidae,I_MFS15833.jpg",Crambidae
"Nephodia_auxesia,I_MFS15835.jpg",Nephodia auxesia
"moth_Noctuidae,I_MFS15836.jpg",Noctuidae
"moth_Noctuidae,I_MFS15839.jpg",Noctuidae
"moth_Crambidae,I_MFS15840.jpg",Crambidae
"moth_Crambidae,I_MFS15843.jpg",Crambidae
"Nematocampa_completa,I_MFS15844.jpg",Nematocampa completa
"Rhabdatomis_laudamia,I_MFS15845.jpg",Rhabdatomis laudamia
"moth_Crambidae,I_MFS15846.jpg",Crambidae
"moth_Crambidae,I_MFS15849.jpg",Crambidae
"moth_Geometridae,I_MFS15850.jpg",Geometridae
"moth_Hemiceras,I_MFS15851.jpg",Hemiceras
"moth_Lascoria,I_MFS15852.jpg",Lascoria
"Leptostales_crossii,I_MFS15855.jpg",Leptostales crossii
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS15856.jpg",Lophosis labeculata
"moth_Geometridae,I_MFS15860.jpg",Geometridae
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS15861.jpg",Lophosis labeculata
"moth_Crambidae,I_MFS15862.jpg",Crambidae
"moth_Noctuidae,I_MFS15864.jpg",Noctuidae
"Nematocampa_completa,I_MFS15866.jpg",Nematocampa completa
"moth_Crambidae,I_MFS15867.jpg",Crambidae
"moth_Notodontidae,I_MFS15868.jpg",Notodontidae
"moth_Crambidae,I_MFS15870.jpg",Crambidae
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS15871.jpg",Lophosis labeculata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS15872.jpg",Hymenia perspectalis
"Lobocleta_tenellata,I_MFS15874.jpg",Lobocleta tenellata
"Oospila_venezuelata,I_MFS15875.jpg",Oospila venezuelata
"Hampsonodes_mastoides,I_MFS15877.jpg",Hampsonodes mastoides
"moth_Notodontidae,I_MFS15878.jpg",Notodontidae
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS15879.jpg",Hymenia perspectalis
"Rhabdatomis_laudamia,I_MFS15880.jpg",Rhabdatomis laudamia
"moth_Crambidae,I_MFS15881.jpg",Crambidae
"moth_Pyralidae,I_MFS15884.jpg",Pyralidae
"Argyria_lacteella,_Milky_Urola_Moth,I_MFS15885.jpg",Argyria lacteella
"Anisoperas_atropunctaria,I_MFS15887.jpg",Anisoperas atropunctaria
"moth_Crambidae,I_MFS15891.jpg",Crambidae
"moth_Crambidae,I_MFS15894.jpg",Crambidae
"Rhabdatomis_laudamia,I_MFS15896.jpg",Rhabdatomis laudamia
"Phalaenophana_pyramusalis,_Dark-banded_Owlet,I_MFS15897.jpg",Phalaenophana pyramusalis
"Lobocleta_tenellata,I_MFS15899.jpg",Lobocleta tenellata
"moth_Geometridae,I_MFS15901.jpg",Geometridae
"Thysanopyga_carfinia,I_MFS15902.jpg",Thysanopyga carfinia
"moth_Crambidae,I_MFS15903.jpg",Crambidae
"Nepheloleuca_illiturata,I_MFS15904.jpg",Nepheloleuca illiturata
"Nepheloleuca_illiturata,I_MFS15905.jpg",Nepheloleuca illiturata
"Trygodes_amphion,I_MFS15910.jpg",Trygodes amphion
"moth_Crambidae,I_MFS15911.jpg",Crambidae
"Rhabdatomis_laudamia,I_MFS15912.jpg",Rhabdatomis laudamia
"moth_Pyralidae,I_MFS15913.jpg",Pyralidae
"moth_Geometridae,I_MFS15915.jpg",Geometridae
"moth_Noctuidae,I_MFS15918.jpg",Noctuidae
"moth_Crambidae,I_MFS15921.jpg",Crambidae
"moth_Crambidae,I_MFS15928.jpg",Crambidae
"moth_Noctuidae,I_MFS15931.jpg",Noctuidae
"moth_Crambidae,I_MFS15932.jpg",Crambidae
"moth_Crambidae,I_MFS15934.jpg",Crambidae
"moth_Crambidae,I_MFS15936.jpg",Crambidae
"moth_Geometridae,I_MFS15938.jpg",Geometridae
"Schrankia_macula,_Black-spotted_Schrankia_Moth,I_MFS15940.jpg",Schrankia macula
"moth_Geometridae,I_MFS15941.jpg",Geometridae
"moth_Crambidae,I_MFS15942.jpg",Crambidae
"moth_Geometridae,I_MFS15943.jpg",Geometridae
"moth_Geometridae,I_MFS15944.jpg",Geometridae
"moth_Arctiidae,I_MFS15945.jpg",Arctiidae
"moth_Crambidae,I_MFS15947.jpg",Crambidae
"moth_Crambidae,I_MFS15948.jpg",Crambidae
"moth_Geometridae,I_MFS15950.jpg",Geometridae
"moth_Crambidae,I_MFS15951.jpg",Crambidae
"moth_Noctuidae,I_MFS15953.jpg",Noctuidae
"moth_Geometridae,I_MFS15954.jpg",Geometridae
"moth_Geometridae,I_MFS15955.jpg",Geometridae
"moth_Noctuidae,I_MFS15956.jpg",Noctuidae
"moth_Crambidae,I_MFS15958.jpg",Crambidae
"Melese_laodamia,I_MFS15960.jpg",Melese laodamia
"Nephodia_auxesia,I_MFS15965.jpg",Nephodia auxesia
"moth_Pyralidae,I_MFS15966.jpg",Pyralidae
"moth_Pyralidae,I_MFS15967.jpg",Pyralidae
"Micrathetis_dasarada,I_MFS15968.jpg",Micrathetis dasarada
"Rhabdatomis_laudamia,I_MFS15969.jpg",Rhabdatomis laudamia
"moth_Noctuidae,I_MFS15970.jpg",Noctuidae
"moth_Noctuidae,I_MFS15971.jpg",Noctuidae
"Ametris_nitocris,I_MFS15972.jpg",Ametris nitocris
"Micrathetis_dasarada,I_MFS15973.jpg",Micrathetis dasarada
"moth_Geometridae,I_MFS15974.jpg",Geometridae
"moth_Crambidae,I_MFS15975.jpg",Crambidae
"moth_Pyralidae,I_MFS15977.jpg",Pyralidae
"moth_Crambidae,I_MFS15979.jpg",Crambidae
"moth_Lascoria,I_MFS15980.jpg",Lascoria
"moth_Noctuidae,I_MFS15982.jpg",Noctuidae
"moth_Pyralidae,I_MFS15983.jpg",Pyralidae
"moth_Noctuidae,I_MFS15986.jpg",Noctuidae
"moth_Noctuidae,I_MFS15987.jpg",Noctuidae
"Micrathetis_dasarada,I_MFS15988.jpg",Micrathetis dasarada
"moth_Arctiidae,I_MFS15989.jpg",Arctiidae
"moth_Noctuidae,I_MFS15990.jpg",Noctuidae
"moth_Geometridae,I_MFS15991.jpg",Geometridae
"Leuciris_fimbriaria,I_MFS15992.jpg",Leuciris fimbriaria
"moth_Geometridae,I_MFS15993.jpg",Geometridae
"Argyria_lacteella,_Milky_Urola_Moth,I_MFS15994.jpg",Argyria lacteella
"moth_Noctuidae,I_MFS15996.jpg",Noctuidae
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS15997.jpg",Lophosis labeculata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS15998.jpg",Hymenia perspectalis
"Micrathetis_dasarada,I_MFS15999.jpg",Micrathetis dasarada
"moth_Noctuidae,I_MFS16000.jpg",Noctuidae
"moth_Noctuidae,I_MFS16001.jpg",Noctuidae
"Argyria_lacteella,_Milky_Urola_Moth,I_MFS16002.jpg",Argyria lacteella
"Micrathetis_dasarada,I_MFS16003.jpg",Micrathetis dasarada
"moth_Geometridae,I_MFS16005.jpg",Geometridae
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS16006.jpg",Hymenia perspectalis
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS16007.jpg",Lophosis labeculata
"moth_Noctuidae,I_MFS16008.jpg",Noctuidae
"Dycladia_emerita,I_MFS16013.jpg",Dycladia emerita
"Argyria_lacteella,_Milky_Urola_Moth,I_MFS16017.jpg",Argyria lacteella
"moth_Crambidae,I_MFS16018.jpg",Crambidae
"moth_Noctuidae,I_MFS16020.jpg",Noctuidae
"Argyria_lacteella,_Milky_Urola_Moth,I_MFS16024.jpg",Argyria lacteella
"moth_Notodontidae,I_MFS16025.jpg",Notodontidae
"moth_Crambidae,I_MFS16026.jpg",Crambidae
"Melese_monima,I_MFS16030.jpg",Melese monima
"Leptostales_crossii,I_MFS16031.jpg",Leptostales crossii
"moth_Noctuidae,I_MFS16035.jpg",Noctuidae
"moth_Hemiceras,I_MFS16041.jpg",Hemiceras
"moth_Hemiceras,I_MFS16042.jpg",Hemiceras
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS16044.jpg",Hymenia perspectalis
"Rhabdatomis_laudamia,I_MFS16053.jpg",Rhabdatomis laudamia
"Meganola_bifiliferata,I_MFS16054.jpg",Meganola bifiliferata
"Glena_mopsaria,I_MFS16055.jpg",Glena mopsaria
"moth_Notodontidae,I_MFS16056.jpg",Notodontidae
"moth_Geometridae,I_MFS16057.jpg",Geometridae
"Nemoria_defectiva,I_MFS16059.jpg",Nemoria defectiva
"Lobocleta_tenellata,I_MFS16060.jpg",Lobocleta tenellata
"moth_Crambidae,I_MFS16061.jpg",Crambidae
"Nephodia_auxesia,I_MFS16063.jpg",Nephodia auxesia
"moth_Crambidae,I_MFS16068.jpg",Crambidae
"Xylophanes_turbata,I_MFS16069.jpg",Xylophanes turbata
"moth_Hemiceras,I_MFS16070.jpg",Hemiceras
"Metanema_bonadea,I_MFS16072.jpg",Metanema bonadea
"Hygrochroma_nondina,I_MFS16073.jpg",Hygrochroma nondina
"Opisthoxia_miletia,I_MFS16074.jpg",Opisthoxia miletia
"Lomographa_argentata,I_MFS16075.jpg",Lomographa argentata
"Thysanopyga_carfinia,I_MFS16078.jpg",Thysanopyga carfinia
"Clemensia_brunneomedia,I_MFS16083.jpg",Clemensia brunneomedia
"moth_Crambidae,I_MFS16086.jpg",Crambidae
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS16087.jpg",Crambidia cephalica
"moth_Crambidae,I_MFS16088.jpg",Crambidae
"moth_Pyralidae,I_MFS16089.jpg",Pyralidae
"Hygrochroma_nondina,I_MFS16091.jpg",Hygrochroma nondina
"Nepheloleuca_illiturata,I_MFS16092.jpg",Nepheloleuca illiturata
"moth_Geometridae,I_MFS16094.jpg",Geometridae
"moth_Geometridae,I_MFS16095.jpg",Geometridae
"Hypena_andraca,I_MFS16097.jpg",Hypena andraca
"Phrygionis_platinata,I_MFS16098.jpg",Phrygionis platinata
"moth_Hemiceras,I_MFS16099.jpg",Hemiceras
"moth_Crambidae,I_MFS16101.jpg",Crambidae
"moth_Geometridae,I_MFS16104.jpg",Geometridae
"Nephodia_auxesia,I_MFS16106.jpg",Nephodia auxesia
"moth_Pyralidae,I_MFS16108.jpg",Pyralidae
"Nematocampa_completa,I_MFS16111.jpg",Nematocampa completa
"moth_Eucereon,I_MFS16112.jpg",Eucereon
"Lobocleta_tenellata,I_MFS16114.jpg",Lobocleta tenellata
"moth_Pyralidae,I_MFS16115.jpg",Pyralidae
"Crambidia_myrlosea,I_MFS16117.jpg",Crambidia myrlosea
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS16118.jpg",Crambidia cephalica
"moth_Hemiceras,I_MFS16119.jpg",Hemiceras
"moth_Hemiceras,I_MFS16123.jpg",Hemiceras
"moth_Notodontidae,I_MFS16125.jpg",Notodontidae
"moth_Notodontidae,I_MFS16126.jpg",Notodontidae
"Trygodes_amphion,I_MFS16127.jpg",Trygodes amphion
"Nemoria_defectiva,I_MFS16129.jpg",Nemoria defectiva
"Epimecis_semicompleta,I_MFS16130.jpg",Epimecis semicompleta
"moth_Pyralidae,I_MFS16133.jpg",Pyralidae
"Nemoria_defectiva,I_MFS16138.jpg",Nemoria defectiva
"moth_Notodontidae,I_MFS16139.jpg",Notodontidae
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS16140.jpg",Hymenia perspectalis
"Simena_luctifera,I_MFS16142.jpg",Simena luctifera
"moth_Crambidae,I_MFS16144.jpg",Crambidae
"moth_Crambidae,I_MFS16145.jpg",Crambidae
"moth_Geometridae,I_MFS16147.jpg",Geometridae
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS16149.jpg",Hymenia perspectalis
"moth_Pyralidae,I_MFS16150.jpg",Pyralidae
"moth_Sphingidae,I_MFS16153.jpg",Sphingidae
"moth_Noctuidae,I_MFS16154.jpg",Noctuidae
"moth_Crambidae,I_MFS16161.jpg",Crambidae
"moth_Noctuidae,I_MFS16162.jpg",Noctuidae
"moth_Notodontidae,I_MFS16163.jpg",Notodontidae
"moth_Notodontidae,I_MFS16165.jpg",Notodontidae
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS16166.jpg",Hymenia perspectalis
"Eucereon_tigrata,I_MFS16167.jpg",Eucereon tigrata
"Iridopsis_validaria,I_MFS16171.jpg",Iridopsis validaria
"moth_Noctuidae,I_MFS16172.jpg",Noctuidae
"moth_Noctuidae,I_MFS16178.jpg",Noctuidae
"Rhabdatomis_laudamia,I_MFS16179.jpg",Rhabdatomis laudamia
"Symphlebia_pyrgion,I_MFS16184.jpg",Symphlebia pyrgion
"Clemensia_brunneomedia,I_MFS16185.jpg",Clemensia brunneomedia
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS16187.jpg",Crambidia cephalica
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS16188.jpg",Lophosis labeculata
"moth_Noctuidae,I_MFS16189.jpg",Noctuidae
"Clemensia_cincinnata,I_MFS16190.jpg",Clemensia cincinnata
"Rhabdatomis_laudamia,I_MFS16191.jpg",Rhabdatomis laudamia
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS16193.jpg",Lophosis labeculata
"Synchlora_astraeoides,I_MFS16194.jpg",Synchlora astraeoides
"Leptostales_crossii,I_MFS16195.jpg",Leptostales crossii
"Iridopsis_validaria,I_MFS16197.jpg",Iridopsis validaria
"Leptostales_crossii,I_MFS16198.jpg",Leptostales crossii
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS16199.jpg",Lophosis labeculata
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS16200.jpg",Lophosis labeculata
"Crambidia_myrlosea,I_MFS16201.jpg",Crambidia myrlosea
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS16202.jpg",Lophosis labeculata
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS16203.jpg",Lophosis labeculata
"moth_Geometridae,I_MFS16206.jpg",Geometridae
"moth_Crambidae,I_MFS16207.jpg",Crambidae
"moth_Arctiidae,I_MFS16208.jpg",Arctiidae
"Rhabdatomis_laudamia,I_MFS16212.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS16215.jpg",Rhabdatomis laudamia
"Lomographa_argentata,I_MFS16217.jpg",Lomographa argentata
"Lobocleta_tenellata,I_MFS16218.jpg",Lobocleta tenellata
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS16219.jpg",Lophosis labeculata
"Clemensia_brunneomedia,I_MFS16221.jpg",Clemensia brunneomedia
"Clemensia_leopardina,I_MFS16222.jpg",Clemensia leopardina
"moth_Noctuidae,I_MFS16223.jpg",Noctuidae
"moth_Noctuidae,I_MFS16225.jpg",Noctuidae
"moth_Pyralidae,I_MFS16226.jpg",Pyralidae
"moth_Geometridae,I_MFS16227.jpg",Geometridae
"moth_Pyralidae,I_MFS16228.jpg",Pyralidae
"moth_Crambidae,I_MFS16231.jpg",Crambidae
"Clemensia_cincinnata,I_MFS16232.jpg",Clemensia cincinnata
"Rhabdatomis_laudamia,I_MFS16233.jpg",Rhabdatomis laudamia
"moth_Notodontidae,I_MFS16234.jpg",Notodontidae
"moth_Crambidae,I_MFS16235.jpg",Crambidae
"moth_Crambidae,I_MFS16239.jpg",Crambidae
"Rhabdatomis_laudamia,I_MFS16240.jpg",Rhabdatomis laudamia
"moth_Pyralidae,I_MFS16242.jpg",Pyralidae
"Rhabdatomis_laudamia,I_MFS16244.jpg",Rhabdatomis laudamia
"moth_Notodontidae,I_MFS16245.jpg",Notodontidae
"Iridopsis_validaria,I_MFS16246.jpg",Iridopsis validaria
"moth_Noctuidae,I_MFS16247.jpg",Noctuidae
"moth_Herbita,I_MFS16248.jpg",Herbita
"Micrathetis_dasarada,I_MFS16249.jpg",Micrathetis dasarada
"Rhabdatomis_laudamia,I_MFS16250.jpg",Rhabdatomis laudamia
"Brachurapteryx_tesserata,I_MFS16251.jpg",Brachurapteryx tesserata
"Rhabdatomis_laudamia,I_MFS16253.jpg",Rhabdatomis laudamia
"Hygrochroma_olivinaria,I_MFS16259.jpg",Hygrochroma olivinaria
"Rhabdatomis_laudamia,I_MFS16262.jpg",Rhabdatomis laudamia
"moth_Notodontidae,I_MFS16263.jpg",Notodontidae
"moth_Noctuidae,I_MFS16264.jpg",Noctuidae
"Bagisara_repanda,I_MFS16266.jpg",Bagisara repanda
"Trygodes_amphion,I_MFS16267.jpg",Trygodes amphion
"moth_Noctuidae,I_MFS16269.jpg",Noctuidae
"moth_Lascoria,I_MFS16270.jpg",Lascoria
"Crambidia_myrlosea,I_MFS16271.jpg",Crambidia myrlosea
"Rhabdatomis_laudamia,I_MFS16272.jpg",Rhabdatomis laudamia
"Trygodes_amphion,I_MFS16274.jpg",Trygodes amphion
"Tosale_oviplagalis,_Dimorphic_Tosale_Moth,I_MFS16275.jpg",Tosale oviplagalis
"moth_Hemiceras,I_MFS16276.jpg",Hemiceras
"moth_Pyralidae,I_MFS16277.jpg",Pyralidae
"moth_Crambidae,I_MFS16278.jpg",Crambidae
"Micrathetis_dasarada,I_MFS16280.jpg",Micrathetis dasarada
"Melese_laodamia,I_MFS16281.jpg",Melese laodamia
"Leptostales_crossii,I_MFS16282.jpg",Leptostales crossii
"moth_Notodontidae,I_MFS16286.jpg",Notodontidae
"moth_Pyralidae,I_MFS16288.jpg",Pyralidae
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS16291.jpg",Hymenia perspectalis
"moth_Crambidae,I_MFS16293.jpg",Crambidae
"Nematocampa_arenosa,I_MFS16296.jpg",Nematocampa arenosa
"moth_Geometridae,I_MFS16297.jpg",Geometridae
"Lomographa_argentata,I_MFS16298.jpg",Lomographa argentata
"Rhabdatomis_laudamia,I_MFS16299.jpg",Rhabdatomis laudamia
"moth_Lascoria,I_MFS16302.jpg",Lascoria
"moth_Noctuidae,I_MFS16303.jpg",Noctuidae
"moth_Noctuidae,I_MFS16305.jpg",Noctuidae
"moth_Hemiceras,I_MFS16306.jpg",Hemiceras
"moth_Crambidae,I_MFS16307.jpg",Crambidae
"Opisthoxia_miletia,I_MFS16308.jpg",Opisthoxia miletia
"moth_Hemiceras,I_MFS16309.jpg",Hemiceras
"moth_Noctuidae,I_MFS16312.jpg",Noctuidae
"Patalene_aenetusaria,I_MFS16313.jpg",Patalene aenetusaria
"Rhabdatomis_laudamia,I_MFS16315.jpg",Rhabdatomis laudamia
"Sericoptera_mahometaria,I_MFS16318.jpg",Sericoptera mahometaria
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS16319.jpg",Lophosis labeculata
"moth_Crambidae,I_MFS16320.jpg",Crambidae
"moth_Hemiceras,I_MFS16322.jpg",Hemiceras
"moth_Hemiceras,I_MFS16323.jpg",Hemiceras
"moth_Noctuidae,I_MFS16324.jpg",Noctuidae
"moth_Hemiceras,I_MFS16325.jpg",Hemiceras
"moth_Notodontidae,I_MFS16326.jpg",Notodontidae
"moth_Hemiceras,I_MFS16327.jpg",Hemiceras
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS16328.jpg",Lophosis labeculata
"Clemensia_leopardina,I_MFS16329.jpg",Clemensia leopardina
"moth_Crambidae,I_MFS16330.jpg",Crambidae
"Clemensia_leopardina,I_MFS16331.jpg",Clemensia leopardina
"Rhabdatomis_laudamia,I_MFS16333.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS16334.jpg",Rhabdatomis laudamia
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS16335.jpg",Afrida ydatodes
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS16336.jpg",Afrida ydatodes
"Rhabdatomis_laudamia,I_MFS16337.jpg",Rhabdatomis laudamia
"Patalene_aenetusaria,I_MFS16339.jpg",Patalene aenetusaria
"moth_Crambidae,I_MFS16340.jpg",Crambidae
"Nemoria_vermiculata,I_MFS16341.jpg",Nemoria vermiculata
"moth_Crambidae,I_MFS16344.jpg",Crambidae
"moth_Crambidae,I_MFS16347.jpg",Crambidae
"Rhabdatomis_laudamia,I_MFS16348.jpg",Rhabdatomis laudamia
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS16349.jpg",Crambidia cephalica
"Micrathetis_dasarada,I_MFS16350.jpg",Micrathetis dasarada
"moth_Notodontidae,I_MFS16351.jpg",Notodontidae
"Rhabdatomis_laudamia,I_MFS16353.jpg",Rhabdatomis laudamia
"Euglyphis_libnites,I_MFS16355.jpg",Euglyphis libnites
"Bagisara_repanda,_Wavy_Lined_Mallow_Moth,I_MFS16357.jpg",Bagisara repanda
"Neotherina_imperilla,I_MFS16358.jpg",Neotherina imperilla
"Oxydia_trychiata,I_MFS16359.jpg",Oxydia trychiata
"moth_Hemiceras,I_MFS16362.jpg",Hemiceras
"moth_Noctuidae,I_MFS16368.jpg",Noctuidae
"Clemensia_leopardina,I_MFS16372.jpg",Clemensia leopardina
"moth_Notodontidae,I_MFS16373.jpg",Notodontidae
"Rhabdatomis_laudamia,I_MFS16374.jpg",Rhabdatomis laudamia
"moth_Notodontidae,I_MFS16376.jpg",Notodontidae
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS16378.jpg",Hymenia perspectalis
"Euglyphis_libnites,I_MFS16383.jpg",Euglyphis libnites
"Dycladia_emerita,I_MFS16385.jpg",Dycladia emerita
"moth_Arctiidae,I_MFS16390.jpg",Arctiidae
"Melese_monima,I_MFS16392.jpg",Melese monima
"Clemensia_leopardina,I_MFS16393.jpg",Clemensia leopardina
"moth_Arctiidae,I_MFS16394.jpg",Arctiidae
"Aclytia_heber,I_MFS16396.jpg",Aclytia heber
"moth_Crambidae,I_MFS16397.jpg",Crambidae
"Bromeliaceae,I_MFS9.jpg",Bromeliaceae
"moth_Crambidae,I_MFS48.jpg",Crambidae
"moth_Crambidae,I_MFS49.jpg",Crambidae
"moth_Crambidae,I_MFS52.jpg",Crambidae
"Diacme_mopsalis,_Mopsalis_Diacme_Moth,I_MFS53.jpg",Diacme mopsalis
"Neotherina_imperilla,I_MFS54.jpg",Neotherina imperilla
"moth_Crambidae,I_MFS58.jpg",Crambidae
"moth_Crambidae,I_MFS62.jpg",Crambidae
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS63.jpg",Hymenia perspectalis
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS64.jpg",Hymenia perspectalis
"moth_Crambidae,I_MFS67.jpg",Crambidae
"moth_Crambidae,I_MFS69.jpg",Crambidae
"moth_Crambidae,I_MFS72.jpg",Crambidae
"moth_Crambidae,I_MFS74.jpg",Crambidae
"moth_Noctuidae,I_MFS76.jpg",Noctuidae
"Prochoerodes_pilosa,I_MFS77.jpg",Prochoerodes pilosa
"moth_Noctuidae,I_MFS78.jpg",Noctuidae
