Filename,Identifier,scientificName,CommonName,Comments,ScientificName
"moth_Geometridae,I_MFS301.jpg",I_MFS301,Geometridae,,,
"Bagisara_repanda,_Wavy_Lined_Mallow_Moth,I_MFS302.jpg",I_MFS302,Bagisara repanda,Wavy Lined Mallow Moth,,
"Idaea_sp_group_san_luis,I_MFS303.jpg",I_MFS303,Idaea sp_group_san_luis,,,
"moth_Noctuidae_delta,I_MFS304.jpg",I_MFS304,Noctuidae delta,,,
"moth,I_MFS305.jpg",I_MFS305,moth,,,
"moth_Notodontidae,I_MFS306.jpg",I_MFS306,Notodontidae,,,
"moth_Crambidae,I_MFS307.jpg",I_MFS307,Crambidae,,,
"moth_Notodontidae,I_MFS308.jpg",I_MFS308,Notodontidae,,,
"moth_Crambidae,I_MFS309.jpg",I_MFS309,Crambidae,,,
"Pelochyta_affinis,I_MFS311.jpg",I_MFS311,Pelochyta affinis,,,
"moth_Geometridae,I_MFS312.jpg",I_MFS312,Geometridae,,,
"moth_Crambidae,I_MFS313.jpg",I_MFS313,Crambidae,,,
"Melese_amastris,I_MFS314.jpg",I_MFS314,Melese amastris,,,
"Melese_monima,I_MFS315.jpg",I_MFS315,Melese monima,,,
"moth,I_MFS316.jpg",I_MFS316,moth,,,
"Hampsonodes_melagona,I_MFS317.jpg",I_MFS317,Hampsonodes melagona,,,
"Cliniodes_opalalis,I_MFS318.jpg",I_MFS318,Cliniodes opalalis,,,
"Gerra_sevorsa,I_MFS319.jpg",I_MFS319,Gerra sevorsa,,,
"Cosmosoma_cingulatum,I_MFS320.jpg",I_MFS320,Cosmosoma cingulatum,,,
"moth_Crambidae,I_MFS321.jpg",I_MFS321,Crambidae,,,
"moth_Crambidae,I_MFS324.jpg",I_MFS324,Crambidae,,,
"moth,I_MFS326.jpg",I_MFS326,moth,,,
"Cliniodes_opalalis,I_MFS327.jpg",I_MFS327,Cliniodes opalalis,,,
"moth_Palthis,I_MFS328.jpg",I_MFS328,Palthis,,,
"moth_Notodontidae,I_MFS329.jpg",I_MFS329,Notodontidae,,,
"ant,I_MFS330.jpg",I_MFS330,ant,,,
"moth,I_MFS331.jpg",I_MFS331,moth,,,
"Iridopsis_lurida--oberthuri--herse,I_MFS332.jpg",I_MFS332,Iridopsis lurida--oberthuri--herse,,,
"Hypercompe_icasia,I_MFS333.jpg",I_MFS333,Hypercompe icasia,,,
"moth_Crambidae,I_MFS334.jpg",I_MFS334,Crambidae,,,
"moth_Noctuidae,I_MFS335.jpg",I_MFS335,Noctuidae,,,
"moth,I_MFS336.jpg",I_MFS336,moth,,,
"moth_Arctiidae,I_MFS337.jpg",I_MFS337,Arctiidae,,,
"moth,I_MFS338.jpg",I_MFS338,moth,,,
"moth_Crambidae,I_MFS339.jpg",I_MFS339,Crambidae,,,
"Sericoptera_mahometaria,I_MFS340.jpg",I_MFS340,Sericoptera mahometaria,,,
"moth_Eucereon,I_MFS341.jpg",I_MFS341,Eucereon,,,
"Oospila_athena,I_MFS342.jpg",I_MFS342,Oospila athena,,,
"moth,I_MFS343.jpg",I_MFS343,moth,,,
"moth_Eucereon,I_MFS345.jpg",I_MFS345,Eucereon,,,
"moth_Saturniidae,I_MFS346.jpg",I_MFS346,Saturniidae,,,
"moth_Saturniidae,I_MFS347.jpg",I_MFS347,Saturniidae,,,
"moth,I_MFS348.jpg",I_MFS348,moth,,,
"moth,I_MFS349.jpg",I_MFS349,moth,,,
"wasp,I_MFS350.jpg",I_MFS350,wasp,,,
"moth_Notodontidae,I_MFS351.jpg",I_MFS351,Notodontidae,,,
"moth,I_MFS352.jpg",I_MFS352,moth,,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS353.jpg",I_MFS353,Afrida ydatodes,Dyars Lichen Moth,,
"moth_Sphingidae,I_MFS354.jpg",I_MFS354,Sphingidae,,,
"moth_Eucereon,I_MFS356.jpg",I_MFS356,Eucereon,,,
"moth,I_MFS357.jpg",I_MFS357,moth,,,
"moth_Noctuidae,I_MFS358.jpg",I_MFS358,Noctuidae,,,
"moth,I_MFS359.jpg",I_MFS359,moth,,,
"moth,I_MFS360.jpg",I_MFS360,moth,,,
"moth_Noctuidae,I_MFS361.jpg",I_MFS361,Noctuidae,,,
"moth,I_MFS362.jpg",I_MFS362,moth,,,
"Lophocampa_citrina,I_MFS363.jpg",I_MFS363,Lophocampa citrina,,,
"Oospila_athena,I_MFS364.jpg",I_MFS364,Oospila athena,,,
"Cliniodes_opalalis,I_MFS365.jpg",I_MFS365,Cliniodes opalalis,,,
"moth_Notodontidae,I_MFS366.jpg",I_MFS366,Notodontidae,,,
"moth_Noctuidae,I_MFS367.jpg",I_MFS367,Noctuidae,,,
"moth,I_MFS369.jpg",I_MFS369,moth,,,
"Oospila_athena,I_MFS370.jpg",I_MFS370,Oospila athena,,,
"moth_Eucereon,I_MFS371.jpg",I_MFS371,Eucereon,,,
"moth,I_MFS372.jpg",I_MFS372,moth,,,
"moth_Crambidae,I_MFS373.jpg",I_MFS373,Crambidae,,,
"moth,I_MFS374.jpg",I_MFS374,moth,,,
"moth_Notodontidae,I_MFS375.jpg",I_MFS375,Notodontidae,,,
"moth_Geometridae,I_MFS376.jpg",I_MFS376,Geometridae,,,
"moth,I_MFS377.jpg",I_MFS377,moth,,,
"moth_Arctiidae,I_MFS378.jpg",I_MFS378,Arctiidae,,,
"moth_Notodontidae,I_MFS379.jpg",I_MFS379,Notodontidae,,,
"moth,I_MFS380.jpg",I_MFS380,moth,,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS381.jpg",I_MFS381,Afrida ydatodes,Dyars Lichen Moth,,
"moth_Sphingidae,I_MFS382.jpg",I_MFS382,Sphingidae,,,
"moth_Saturniidae,I_MFS383.jpg",I_MFS383,Saturniidae,,,
"Nemoria_pescadora,I_MFS384.jpg",I_MFS384,Nemoria pescadora,,,
"Himeromima_aulis,I_MFS385.jpg",I_MFS385,Himeromima aulis,,,
"moth,I_MFS386.jpg",I_MFS386,moth,,,
"Clemensia_brunneomedia,I_MFS387.jpg",I_MFS387,Clemensia brunneomedia,,,
"Gerra_sevorsa,I_MFS388.jpg",I_MFS388,Gerra sevorsa,,,
"moth_Crambidae,I_MFS389.jpg",I_MFS389,Crambidae,,,
"moth_emerald,I_MFS390.jpg",I_MFS390,emerald,,,
"moth_Crambidae,I_MFS391.jpg",I_MFS391,Crambidae,,,
"moth_Geometridae,I_MFS392.jpg",I_MFS392,Geometridae,,,
"Oospila_athena,I_MFS393.jpg",I_MFS393,Oospila athena,,,
"moth_Saturniidae,I_MFS394.jpg",I_MFS394,Saturniidae,,,
"Gerra_sevorsa,I_MFS395.jpg",I_MFS395,Gerra sevorsa,,,
"moth,I_MFS396.jpg",I_MFS396,moth,,,
"moth_Geometridae,I_MFS397.jpg",I_MFS397,Geometridae,,,
"Oospila_athena,I_MFS398.jpg",I_MFS398,Oospila athena,,,
"moth,I_MFS399.jpg",I_MFS399,moth,,,
"Rhabdatomis_laudamia,I_MFS400.jpg",I_MFS400,Rhabdatomis laudamia,,,
"moth_Noctuidae,I_MFS401.jpg",I_MFS401,Noctuidae,,,
"moth,I_MFS402.jpg",I_MFS402,moth,,,
"moth_Notodontidae,I_MFS403.jpg",I_MFS403,Notodontidae,,,
"moth_Crambidae,I_MFS404.jpg",I_MFS404,Crambidae,,,
"moth,I_MFS405.jpg",I_MFS405,moth,,,
"moth_Geometridae,I_MFS406.jpg",I_MFS406,Geometridae,,,
"moth_Noctuidae,I_MFS407.jpg",I_MFS407,Noctuidae,,,
"moth,I_MFS408.jpg",I_MFS408,moth,,,
"moth_Crambidae,I_MFS409.jpg",I_MFS409,Crambidae,,,
"Oospila_athena,I_MFS410.jpg",I_MFS410,Oospila athena,,,
"Ammalo_paranomon,I_MFS411.jpg",I_MFS411,Ammalo paranomon,,,
"moth_species_group2,I_MFS412.jpg",I_MFS412,species group2,,,
"Phyllodonta_latrata,I_MFS414.jpg",I_MFS414,Phyllodonta latrata,,,
"beetle,I_MFS415.jpg",I_MFS415,beetle,,,
"moth_Crambidae,I_MFS416.jpg",I_MFS416,Crambidae,,,
"moth_Megalopygidae_-_Limacodidae,I_MFS417.jpg",I_MFS417,Megalopygidae - Limacodidae,,,
"Cathydata_batina,I_MFS418.jpg",I_MFS418,Cathydata batina,,,
"moth_Geometridae,I_MFS419.jpg",I_MFS419,Geometridae,,,
"moth,I_MFS420.jpg",I_MFS420,moth,,,
"insect,I_MFS421.jpg",I_MFS421,insect,,,
"Idaea_sp_group_san_luis,I_MFS422.jpg",I_MFS422,Idaea sp_group_san_luis,,,
"Himeromima_aulis,I_MFS423.jpg",I_MFS423,Himeromima aulis,,,
"Gerra_sevorsa,I_MFS424.jpg",I_MFS424,Gerra sevorsa,,,
"Lomographa_argentata,I_MFS425.jpg",I_MFS425,Lomographa argentata,,,
"moth,I_MFS426.jpg",I_MFS426,moth,,,
"moth,I_MFS427.jpg",I_MFS427,moth,,,
"Gerra_sevorsa,I_MFS428.jpg",I_MFS428,Gerra sevorsa,,,
"moth_Crambidae,I_MFS429.jpg",I_MFS429,Crambidae,,,
"moth_Arctiidae,I_MFS430.jpg",I_MFS430,Arctiidae,,,
"moth_Geometridae,I_MFS431.jpg",I_MFS431,Geometridae,,,
"moth_Notodontidae,I_MFS432.jpg",I_MFS432,Notodontidae,,,
"moth,I_MFS433.jpg",I_MFS433,moth,,,
"Himeromima_aulis,I_MFS434.jpg",I_MFS434,Himeromima aulis,,,
"Euphyia_sp_group_san_luis,I_MFS435.jpg",I_MFS435,Euphyia sp_group_san_luis,,,
"moth_Crambidae,I_MFS436.jpg",I_MFS436,Crambidae,,,
"Himeromima_aulis,I_MFS437.jpg",I_MFS437,Himeromima aulis,,,
"moth_Notodontidae,I_MFS438.jpg",I_MFS438,Notodontidae,,,
"Himeromima_aulis,I_MFS439.jpg",I_MFS439,Himeromima aulis,,,
"moth_Noctuidae,I_MFS440.jpg",I_MFS440,Noctuidae,,,
"Himeromima_aulis,I_MFS441.jpg",I_MFS441,Himeromima aulis,,,
"Nemoria_astraea,I_MFS442.jpg",I_MFS442,Nemoria astraea,,,
"moth,I_MFS443.jpg",I_MFS443,moth,,,
"moth_Noctuidae,I_MFS444.jpg",I_MFS444,Noctuidae,,,
"moth_emerald,I_MFS445.jpg",I_MFS445,emerald,,,
"Scopula_sp_group_san_luis,I_MFS446.jpg",I_MFS446,Scopula sp_group_san_luis,,,
"Phrygionis_privignaria,I_MFS447.jpg",I_MFS447,Phrygionis privignaria,,,
"moth_Geometridae,I_MFS448.jpg",I_MFS448,Geometridae,,,
"moth_Noctuidae,I_MFS449.jpg",I_MFS449,Noctuidae,,,
"Himeromima_aulis,I_MFS450.jpg",I_MFS450,Himeromima aulis,,,
"moth_Geometridae,I_MFS451.jpg",I_MFS451,Geometridae,,,
"moth_Notodontidae,I_MFS453.jpg",I_MFS453,Notodontidae,,,
"Trygodes_amphion,I_MFS454.jpg",I_MFS454,Trygodes amphion,,,
"moth_Arctiidae,I_MFS455.jpg",I_MFS455,Arctiidae,,,
"moth_Crambidae,I_MFS456.jpg",I_MFS456,Crambidae,,,
"Nephodia_auxesia,I_MFS457.jpg",I_MFS457,Nephodia auxesia,,,
"Cliniodes_opalalis,I_MFS458.jpg",I_MFS458,Cliniodes opalalis,,,
"Nephodia_auxesia,I_MFS459.jpg",I_MFS459,Nephodia auxesia,,,
"Metanema_bonadea,I_MFS460.jpg",I_MFS460,Metanema bonadea,,,
"moth_Notodontidae,I_MFS461.jpg",I_MFS461,Notodontidae,,,
"Eois_sp_san_luis_b,I_MFS462.jpg",I_MFS462,Eois sp_san_luis_b,,,
"Perigea_hippia--micrippia,I_MFS463.jpg",I_MFS463,Perigea hippia--micrippia,,,
"Himeromima_aulis,I_MFS464.jpg",I_MFS464,Himeromima aulis,,,
"moth_Geometridae,I_MFS465.jpg",I_MFS465,Geometridae,,,
"Phrygionis_privignaria,I_MFS466.jpg",I_MFS466,Phrygionis privignaria,,,
"moth_Crambidae,I_MFS467.jpg",I_MFS467,Crambidae,,,
"moth_Geometridae,I_MFS468.jpg",I_MFS468,Geometridae,,,
"Euphyia_sp_group_san_luis,I_MFS469.jpg",I_MFS469,Euphyia sp_group_san_luis,,,
"Aclytia_heber,I_MFS470.jpg",I_MFS470,Aclytia heber,,,
"Euphyia_sp_group_san_luis,I_MFS471.jpg",I_MFS471,Euphyia sp_group_san_luis,,,
"moth_species_group2,I_MFS472.jpg",I_MFS472,species group2,,,
"moth,I_MFS473.jpg",I_MFS473,moth,,,
"moth_Geometridae,I_MFS474.jpg",I_MFS474,Geometridae,,,
"Iridopsis_lurida--oberthuri--herse,I_MFS475.jpg",I_MFS475,Iridopsis lurida--oberthuri--herse,,,
"Cliniodes_opalalis,I_MFS476.jpg",I_MFS476,Cliniodes opalalis,,,
"Gerra_sevorsa,I_MFS477.jpg",I_MFS477,Gerra sevorsa,,,
"moth,I_MFS478.jpg",I_MFS478,moth,,,
"moth_Notodontidae,I_MFS479.jpg",I_MFS479,Notodontidae,,,
"Iridopsis_lurida--oberthuri--herse,I_MFS480.jpg",I_MFS480,Iridopsis lurida--oberthuri--herse,,,
"moth,I_MFS481.jpg",I_MFS481,moth,,,
"moth_Noctuidae,I_MFS482.jpg",I_MFS482,Noctuidae,,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS483.jpg",I_MFS483,Afrida ydatodes,Dyars Lichen Moth,,
"moth,I_MFS484.jpg",I_MFS484,moth,,,
"moth,I_MFS485.jpg",I_MFS485,moth,,,
"moth,I_MFS486.jpg",I_MFS486,moth,,,
"Cell_phone,I_MFS487.jpg",I_MFS487,Cell phone,,,
"Macaria_sp_san_luis_a,I_MFS488.jpg",I_MFS488,Macaria sp_san_luis_a,,,
"Epimecis_semicompleta,I_MFS489.jpg",I_MFS489,Epimecis semicompleta,,,
"Nematocampa_completa,I_MFS490.jpg",I_MFS490,Nematocampa completa,,,
"Prochoerodes_pilosa,I_MFS492.jpg",I_MFS492,Prochoerodes pilosa,,,
"Herbita_amicaria,I_MFS493.jpg",I_MFS493,Herbita amicaria,,,
"moth_Noctuidae,I_MFS494.jpg",I_MFS494,Noctuidae,,,
"moth,I_MFS495.jpg",I_MFS495,moth,,,
"Herbita_amicaria,I_MFS496.jpg",I_MFS496,Herbita amicaria,,,
"Phyllodonta_latrata,I_MFS497.jpg",I_MFS497,Phyllodonta latrata,,,
"Trygodes_amphion,I_MFS498.jpg",I_MFS498,Trygodes amphion,,,
"moth_Geometridae,I_MFS499.jpg",I_MFS499,Geometridae,,,
"moth,I_MFS500.jpg",I_MFS500,moth,,,
"moth,I_MFS501.jpg",I_MFS501,moth,,,
"Eucereon_centrale,I_MFS502.jpg",I_MFS502,Eucereon centrale,,,
"moth,I_MFS503.jpg",I_MFS503,moth,,,
"Meganola_sp_san_luis_b,I_MFS504.jpg",I_MFS504,Meganola sp_san_luis_b,,,
"moth_Geometridae,I_MFS505.jpg",I_MFS505,Geometridae,,,
"moth,I_MFS506.jpg",I_MFS506,moth,,,
"Himeromima_aulis,I_MFS507.jpg",I_MFS507,Himeromima aulis,,,
"moth,I_MFS508.jpg",I_MFS508,moth,,,
"Nemoria_pescadora,I_MFS509.jpg",I_MFS509,Nemoria pescadora,,,
"moth_Geometridae,I_MFS510.jpg",I_MFS510,Geometridae,,,
"moth_Geometridae,I_MFS511.jpg",I_MFS511,Geometridae,,,
"moth,I_MFS512.jpg",I_MFS512,moth,,,
"Synnomos_sp_san_luis_a,I_MFS513.jpg",I_MFS513,Synnomos sp_san_luis_a,,,
"Clemensia_cincinnata,I_MFS514.jpg",I_MFS514,Clemensia cincinnata,,,
"Amaxia_apyga,I_MFS515.jpg",I_MFS515,Amaxia apyga,,,
"Euglyphis_libnites,I_MFS516.jpg",I_MFS516,Euglyphis libnites,,,
"insect,I_MFS517.jpg",I_MFS517,insect,,,
"moth_Notodontidae,I_MFS518.jpg",I_MFS518,Notodontidae,,,
"Semiothisa_divergentata,I_MFS519.jpg",I_MFS519,Semiothisa divergentata,,,
"moth_Notodontidae,I_MFS520.jpg",I_MFS520,Notodontidae,,,
"Lophocampa_modesta,I_MFS521.jpg",I_MFS521,Lophocampa modesta,,,
"Orthofidonia_sp_san_luis_a,I_MFS522.jpg",I_MFS522,Orthofidonia sp_san_luis_a,,,
"moth_Sphingidae,I_MFS523.jpg",I_MFS523,Sphingidae,,,
"moth_Geometridae,I_MFS524.jpg",I_MFS524,Geometridae,,,
"Oxydia_trychiata,I_MFS525.jpg",I_MFS525,Oxydia trychiata,,,
"moth_Saturniidae,I_MFS527.jpg",I_MFS527,Saturniidae,,,
"moth_Arctiidae,I_MFS528.jpg",I_MFS528,Arctiidae,,,
"Glena_mopsaria,I_MFS529.jpg",I_MFS529,Glena mopsaria,,,
"moth_Geometridae,I_MFS530.jpg",I_MFS530,Geometridae,,,
"moth_Geometridae,I_MFS532.jpg",I_MFS532,Geometridae,,,
"moth,I_MFS533.jpg",I_MFS533,moth,,,
"moth_Geometridae,I_MFS534.jpg",I_MFS534,Geometridae,,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS535.jpg",I_MFS535,Crambidia cephalica,Yellow-headed Lichen Moth,,
"Macaria_delia,I_MFS536.jpg",I_MFS536,Macaria delia,,,
"Prochoerodes_pilosa,I_MFS537.jpg",I_MFS537,Prochoerodes pilosa,,,
"Eusarca_minucia,I_MFS538.jpg",I_MFS538,Eusarca minucia,,,
"moth_Eucereon,I_MFS539.jpg",I_MFS539,Eucereon,,,
"Himeromima_aulis,I_MFS540.jpg",I_MFS540,Himeromima aulis,,,
"Eupithecia_sp_group_san_luis,I_MFS541.jpg",I_MFS541,Eupithecia sp_group_san_luis,,,
"moth,I_MFS542.jpg",I_MFS542,moth,,,
"Idaea_sp_group_san_luis,I_MFS543.jpg",I_MFS543,Idaea sp_group_san_luis,,,
"Meganola_sp_san_luis_b,I_MFS544.jpg",I_MFS544,Meganola sp_san_luis_b,,,
"Macaria_sp_san_luis_a,I_MFS545.jpg",I_MFS545,Macaria sp_san_luis_a,,,
"moth_Noctuidae,I_MFS546.jpg",I_MFS546,Noctuidae,,,
"moth,I_MFS547.jpg",I_MFS547,moth,,,
"Euglyphis_libnites,I_MFS548.jpg",I_MFS548,Euglyphis libnites,,,
"moth_Noctuidae,I_MFS550.jpg",I_MFS550,Noctuidae,,,
"Herbita_amicaria,I_MFS551.jpg",I_MFS551,Herbita amicaria,,,
"Hampsonodes_melagona,I_MFS552.jpg",I_MFS552,Hampsonodes melagona,,,
"moth,I_MFS553.jpg",I_MFS553,moth,,,
"moth_Eucereon,I_MFS554.jpg",I_MFS554,Eucereon,,,
"Tosale_oviplagalis,_Dimorphic_Tosale_Moth,I_MFS555.jpg",I_MFS555,Tosale oviplagalis,Dimorphic Tosale Moth,,
"moth_Geometridae,I_MFS556.jpg",I_MFS556,Geometridae,,,
"moth_Geometridae,I_MFS557.jpg",I_MFS557,Geometridae,,,
"moth_Arctiidae,I_MFS558.jpg",I_MFS558,Arctiidae,,,
"Nemoria_vermiculata,I_MFS559.jpg",I_MFS559,Nemoria vermiculata,,,
"moth,I_MFS560.jpg",I_MFS560,moth,,,
"moth,I_MFS561.jpg",I_MFS561,moth,,,
"Himeromima_aulis,I_MFS562.jpg",I_MFS562,Himeromima aulis,,,
"moth_Crambidae,I_MFS563.jpg",I_MFS563,Crambidae,,,
"Prochoerodes_pilosa,I_MFS564.jpg",I_MFS564,Prochoerodes pilosa,,,
"insect,I_MFS565.jpg",I_MFS565,insect,,,
"Nemoria_defectiva,I_MFS566.jpg",I_MFS566,Nemoria defectiva,,,
"moth,I_MFS567.jpg",I_MFS567,moth,,,
"Meganola_sp_san_luis_b,I_MFS568.jpg",I_MFS568,Meganola sp_san_luis_b,,,
"moth_Geometridae,I_MFS569.jpg",I_MFS569,Geometridae,,,
"Hemiceras_modesta,I_MFS570.jpg",I_MFS570,Hemiceras modesta,,,
"moth,I_MFS571.jpg",I_MFS571,moth,,,
"Oospila_venezuelata,I_MFS572.jpg",I_MFS572,Oospila venezuelata,,,
"Nephodia_betala,I_MFS573.jpg",I_MFS573,Nephodia betala,,,
"moth,I_MFS575.jpg",I_MFS575,moth,,,
"moth,I_MFS576.jpg",I_MFS576,moth,,,
"moth,I_MFS577.jpg",I_MFS577,moth,,,
"moth,I_MFS578.jpg",I_MFS578,moth,,,
"moth_Noctuidae_delta,I_MFS579.jpg",I_MFS579,Noctuidae delta,,,
"moth_Notodontidae,I_MFS580.jpg",I_MFS580,Notodontidae,,,
"Trygodes_amphion,I_MFS581.jpg",I_MFS581,Trygodes amphion,,,
"Nemoria_vermiculata,I_MFS582.jpg",I_MFS582,Nemoria vermiculata,,,
"Trygodes_amphion,I_MFS583.jpg",I_MFS583,Trygodes amphion,,,
"moth,I_MFS584.jpg",I_MFS584,moth,,,
"moth_Notodontidae,I_MFS585.jpg",I_MFS585,Notodontidae,,,
"moth_Noctuidae,I_MFS586.jpg",I_MFS586,Noctuidae,,,
"moth_Eucereon,I_MFS587.jpg",I_MFS587,Eucereon,,,
"Crambidia_myrlosea,I_MFS588.jpg",I_MFS588,Crambidia myrlosea,,,
"Hygrochroma_olivinaria,I_MFS589.jpg",I_MFS589,Hygrochroma olivinaria,,,
"Paragonia_cruraria,I_MFS590.jpg",I_MFS590,Paragonia cruraria,,,
"moth,I_MFS591.jpg",I_MFS591,moth,,,
"Hymenomima_umbelularia,I_MFS592.jpg",I_MFS592,Hymenomima umbelularia,,,
"Meganola_sp_san_luis_b,I_MFS593.jpg",I_MFS593,Meganola sp_san_luis_b,,,
"Macaria_approximaria--gambarina--ostia,I_MFS594.jpg",I_MFS594,Macaria approximaria--gambarina--ostia,,,
"moth,I_MFS595.jpg",I_MFS595,moth,,,
"moth,I_MFS596.jpg",I_MFS596,moth,,,
"Hemiceras_pernubila,I_MFS597.jpg",I_MFS597,Hemiceras pernubila,,,
"moth_Noctuidae,I_MFS598.jpg",I_MFS598,Noctuidae,,,
"Oospila_venezuelata,I_MFS599.jpg",I_MFS599,Oospila venezuelata,,,
"truebug,I_MFS601.jpg",I_MFS601,truebug,,,
"Crambidia_myrlosea,I_MFS602.jpg",I_MFS602,Crambidia myrlosea,,,
"Glena_mopsaria,I_MFS604.jpg",I_MFS604,Glena mopsaria,,,
"Sphacelodes_vulneraria,I_MFS605.jpg",I_MFS605,Sphacelodes vulneraria,,,
"Lomographa_argentata,I_MFS606.jpg",I_MFS606,Lomographa argentata,,,
"Euglyphis_libnites,I_MFS607.jpg",I_MFS607,Euglyphis libnites,,,
"Hymenomima_umbelularia,I_MFS608.jpg",I_MFS608,Hymenomima umbelularia,,,
"light,I_MFS609.jpg",I_MFS609,light,,,
"Glena_mopsaria,I_MFS611.jpg",I_MFS611,Glena mopsaria,,,
"moth_Noctuidae,I_MFS612.jpg",I_MFS612,Noctuidae,,,
"moth_Geometridae,I_MFS613.jpg",I_MFS613,Geometridae,,,
"Macaria_approximaria--gambarina--ostia,I_MFS614.jpg",I_MFS614,Macaria approximaria--gambarina--ostia,,,
"Scopula_sp_group_san_luis,I_MFS615.jpg",I_MFS615,Scopula sp_group_san_luis,,,
"Gn_sp_san_luis_1011,I_MFS616.jpg",I_MFS616,Gn sp_san_luis_1011,,,
"Eupithecia_sp_group_san_luis,I_MFS617.jpg",I_MFS617,Eupithecia sp_group_san_luis,,,
"moth,I_MFS618.jpg",I_MFS618,moth,,,
"eggs,I_MFS619.jpg",I_MFS619,eggs,,,
"moth,I_MFS621.jpg",I_MFS621,moth,,,
"Nematocampa_completa,I_MFS622.jpg",I_MFS622,Nematocampa completa,,,
"moth_Geometridae,I_MFS623.jpg",I_MFS623,Geometridae,,,
"Gn_sp_san_luis_1011,I_MFS624.jpg",I_MFS624,Gn sp_san_luis_1011,,,
"moth_Notodontidae,I_MFS625.jpg",I_MFS625,Notodontidae,,,
"beetle,I_MFS626.jpg",I_MFS626,beetle,,,
"moth_Geometridae,I_MFS627.jpg",I_MFS627,Geometridae,,,
"Gn_sp_san_luis_2008,I_MFS628.jpg",I_MFS628,Gn sp_san_luis_2008,,,
"Idaea_sp_group_san_luis,I_MFS629.jpg",I_MFS629,Idaea sp_group_san_luis,,,
"moth,I_MFS631.jpg",I_MFS631,moth,,,
"moth_Palthis,I_MFS632.jpg",I_MFS632,Palthis,,,
"Eois_sp_san_luis_b,I_MFS633.jpg",I_MFS633,Eois sp_san_luis_b,,,
"moth_Notodontidae,I_MFS634.jpg",I_MFS634,Notodontidae,,,
"moth_Megalopygidae_-_Limacodidae,I_MFS635.jpg",I_MFS635,Megalopygidae - Limacodidae,,,
"moth_Noctuidae,I_MFS636.jpg",I_MFS636,Noctuidae,,,
"moth,I_MFS637.jpg",I_MFS637,moth,,,
"Nemoria_defectiva,I_MFS638.jpg",I_MFS638,Nemoria defectiva,,,
"truebug,I_MFS640.jpg",I_MFS640,truebug,,,
"Himeromima_aulis,I_MFS641.jpg",I_MFS641,Himeromima aulis,,,
"moth_Crambidae,I_MFS642.jpg",I_MFS642,Crambidae,,,
"insect,I_MFS643.jpg",I_MFS643,insect,,,
"moth,I_MFS644.jpg",I_MFS644,moth,,,
"moth_Geometridae,I_MFS645.jpg",I_MFS645,Geometridae,,,
"Nephodia_auxesia,I_MFS647.jpg",I_MFS647,Nephodia auxesia,,,
"moth_Megalopygidae_-_Limacodidae,I_MFS648.jpg",I_MFS648,Megalopygidae - Limacodidae,,,
"Eois_sp_san_luis_b,I_MFS649.jpg",I_MFS649,Eois sp_san_luis_b,,,
"Tosale_oviplagalis,_Dimorphic_Tosale_Moth,I_MFS651.jpg",I_MFS651,Tosale oviplagalis,Dimorphic Tosale Moth,,
"moth,I_MFS653.jpg",I_MFS653,moth,,,
"wasp,I_MFS654.jpg",I_MFS654,wasp,,,
"Oospila_venezuelata,I_MFS655.jpg",I_MFS655,Oospila venezuelata,,,
"moth_emerald,I_MFS656.jpg",I_MFS656,emerald,,,
"moth_Crambidae,I_MFS657.jpg",I_MFS657,Crambidae,,,
"Metanema_bonadea,I_MFS658.jpg",I_MFS658,Metanema bonadea,,,
"moth_Geometridae,I_MFS659.jpg",I_MFS659,Geometridae,,,
"insect,I_MFS660.jpg",I_MFS660,insect,,,
"Gn_sp_san_luis_1028,I_MFS661.jpg",I_MFS661,Gn sp_san_luis_1028,,,
"Melinodes_detersaria,I_MFS662.jpg",I_MFS662,Melinodes detersaria,,,
"Paragonia_cruraria,I_MFS663.jpg",I_MFS663,Paragonia cruraria,,,
"Epimecis_semicompleta,I_MFS664.jpg",I_MFS664,Epimecis semicompleta,,,
"Pelochyta_affinis,I_MFS665.jpg",I_MFS665,Pelochyta affinis,,,
"Euphyia_sp_group_san_luis,I_MFS666.jpg",I_MFS666,Euphyia sp_group_san_luis,,,
"Gerra_sevorsa,I_MFS667.jpg",I_MFS667,Gerra sevorsa,,,
"moth,I_MFS668.jpg",I_MFS668,moth,,,
"moth_Notodontidae,I_MFS669.jpg",I_MFS669,Notodontidae,,,
"Nematocampa_completa,I_MFS670.jpg",I_MFS670,Nematocampa completa,,,
"Eusarca_nemora,I_MFS671.jpg",I_MFS671,Eusarca nemora,,,
"moth,I_MFS672.jpg",I_MFS672,moth,,,
"Nephodia_auxesia,I_MFS673.jpg",I_MFS673,Nephodia auxesia,,,
"moth_Eucereon,I_MFS674.jpg",I_MFS674,Eucereon,,,
"moth_Megalopygidae_-_Limacodidae,I_MFS675.jpg",I_MFS675,Megalopygidae - Limacodidae,,,
"Gn_sp_san_luis_1014,I_MFS677.jpg",I_MFS677,Gn_sp_san_luis_1014,,,
"Thysanopyga_carfinia,I_MFS678.jpg",I_MFS678,Thysanopyga carfinia,,,
