Filename,scientificName
"Rhabdatomis_laudamia,I_MFS13845.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS13846.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS13849.jpg",Rhabdatomis laudamia
"Lobocleta_tenellata,I_MFS13850.jpg",Lobocleta tenellata
"Lobocleta_tenellata,I_MFS13851.jpg",Lobocleta tenellata
"Nemoria_vermiculata,I_MFS13853.jpg",Nemoria vermiculata
"Rhabdatomis_laudamia,I_MFS13856.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS13857.jpg",Rhabdatomis laudamia
"Lomographa_argentata,I_MFS13858.jpg",Lomographa argentata
"Oospila_venezuelata,I_MFS13859.jpg",Oospila venezuelata
"Rhabdatomis_laudamia,I_MFS13864.jpg",Rhabdatomis laudamia
"Neotherina_imperilla,I_MFS13865.jpg",Neotherina imperilla
"Trygodes_amphion,I_MFS13867.jpg",Trygodes amphion
"Rhabdatomis_laudamia,I_MFS13868.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS13869.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS13870.jpg",Rhabdatomis laudamia
"Synchlora_gerularia,I_MFS13872.jpg",Synchlora gerularia
"Nephodia_auxesia,I_MFS13875.jpg",Nephodia auxesia
"Ametris_nitocris,I_MFS13877.jpg",Ametris nitocris
"Rhabdatomis_laudamia,I_MFS13878.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS13880.jpg",Rhabdatomis laudamia
"Trygodes_amphion,I_MFS13893.jpg",Trygodes amphion
"Rhabdatomis_laudamia,I_MFS13894.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS13896.jpg",Rhabdatomis laudamia
"Glena_mopsaria,I_MFS13898.jpg",Glena mopsaria
"Clemensia_brunneomedia,I_MFS13900.jpg",Clemensia brunneomedia
"Hypena_hemonalis,I_MFS13901.jpg",Hypena hemonalis
"Neotherina_imperilla,I_MFS13905.jpg",Neotherina imperilla
"Rhabdatomis_laudamia,I_MFS13906.jpg",Rhabdatomis laudamia
"Nemoria_pescadora,I_MFS13908.jpg",Nemoria pescadora
"Symphlebia_pyrgion,I_MFS13909.jpg",Symphlebia pyrgion
"Nematocampa_completa,I_MFS13916.jpg",Nematocampa completa
"Rhabdatomis_laudamia,I_MFS13919.jpg",Rhabdatomis laudamia
"Amastus_aconia,I_MFS13920.jpg",Amastus aconia
"Rhabdatomis_laudamia,I_MFS13924.jpg",Rhabdatomis laudamia
"Epitausa_dilina,I_MFS13925.jpg",Epitausa dilina
"Oxydia_trychiata,I_MFS13931.jpg",Oxydia trychiata
"Rhabdatomis_laudamia,I_MFS13939.jpg",Rhabdatomis laudamia
"Nemoria_pescadora,I_MFS13941.jpg",Nemoria pescadora
"Nephodia_auxesia,I_MFS13942.jpg",Nephodia auxesia
"Oxydia_trychiata,I_MFS13943.jpg",Oxydia trychiata
"Metanema_bonadea,I_MFS13944.jpg",Metanema bonadea
"Herbita_amicaria,I_MFS13949.jpg",Herbita amicaria
"Ametris_nitocris,I_MFS13951.jpg",Ametris nitocris
"Lobocleta_tenellata,I_MFS13953.jpg",Lobocleta tenellata
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS13955.jpg",Afrida ydatodes
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS13961.jpg",Afrida ydatodes
"Pelochyta_affinis,I_MFS13962.jpg",Pelochyta affinis
"Phyllodonta_latrata,I_MFS13966.jpg",Phyllodonta latrata
"Lophocampa_citrina,I_MFS13967.jpg",Lophocampa citrina
"Nemoria_pescadora,I_MFS13969.jpg",Nemoria pescadora
"Glena_mopsaria,I_MFS13970.jpg",Glena mopsaria
"Rhabdatomis_laudamia,I_MFS13972.jpg",Rhabdatomis laudamia
"Pyrinia_selecta,I_MFS13975.jpg",Pyrinia selecta
"Iridopsis_validaria,I_MFS13976.jpg",Iridopsis validaria
"Rhabdatomis_laudamia,I_MFS13980.jpg",Rhabdatomis laudamia
"Oxydia_trychiata,I_MFS13982.jpg",Oxydia trychiata
"Nemoria_pescadora,I_MFS13990.jpg",Nemoria pescadora
"Clemensia_cincinnata,I_MFS13999.jpg",Clemensia cincinnata
"Micrathetis_dasarada,I_MFS14000.jpg",Micrathetis dasarada
"Lobocleta_tenellata,I_MFS14006.jpg",Lobocleta tenellata
"Nematocampa_completa,I_MFS14021.jpg",Nematocampa completa
"Nepheloleuca_politia,I_MFS14022.jpg",Nepheloleuca politia
"Rhabdatomis_laudamia,I_MFS14024.jpg",Rhabdatomis laudamia
"Himeromima_aulis,I_MFS14025.jpg",Himeromima aulis
"Opisthoxia_miletia,I_MFS14026.jpg",Opisthoxia miletia
"Nemoria_vermiculata,I_MFS14029.jpg",Nemoria vermiculata
"Rhabdatomis_laudamia,I_MFS14030.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14034.jpg",Rhabdatomis laudamia
"Nemoria_pescadora,I_MFS14035.jpg",Nemoria pescadora
"Brachurapteryx_tesserata,I_MFS14038.jpg",Brachurapteryx tesserata
"Anisoperas_atropunctaria,I_MFS14039.jpg",Anisoperas atropunctaria
"Brachurapteryx_tesserata,I_MFS14045.jpg",Brachurapteryx tesserata
"Nematocampa_completa,I_MFS14048.jpg",Nematocampa completa
"Hymenomima_umbelularia,I_MFS14052.jpg",Hymenomima umbelularia
"Epimecis_semicompleta,I_MFS14054.jpg",Epimecis semicompleta
"Dichorda_obliquata,I_MFS14056.jpg",Dichorda obliquata
"Nematocampa_completa,I_MFS14058.jpg",Nematocampa completa
"Nematocampa_arenosa,I_MFS14059.jpg",Nematocampa arenosa
"Hygrochroma_nondina,I_MFS14062.jpg",Hygrochroma nondina
"Phyllodonta_latrata,I_MFS14065.jpg",Phyllodonta latrata
"Nematocampa_completa,I_MFS14067.jpg",Nematocampa completa
"Rhabdatomis_laudamia,I_MFS14074.jpg",Rhabdatomis laudamia
"Macaria_delia,I_MFS14076.jpg",Macaria delia
"Micrathetis_dasarada,I_MFS14078.jpg",Micrathetis dasarada
"Epimecis_semicompleta,I_MFS14080.jpg",Epimecis semicompleta
"Macaria_delia,I_MFS14087.jpg",Macaria delia
"Rhabdatomis_laudamia,I_MFS14091.jpg",Rhabdatomis laudamia
"Brachurapteryx_tesserata,I_MFS14096.jpg",Brachurapteryx tesserata
"Nematocampa_completa,I_MFS14097.jpg",Nematocampa completa
"Nematocampa_completa,I_MFS14099.jpg",Nematocampa completa
"Nematocampa_completa,I_MFS14103.jpg",Nematocampa completa
"Phalaenophana_pyramusalis,_Dark-banded_Owlet,I_MFS14105.jpg",Phalaenophana pyramusalis
"Brachurapteryx_tesserata,I_MFS14108.jpg",Brachurapteryx tesserata
"Phyllodonta_latrata,I_MFS14114.jpg",Phyllodonta latrata
"Brachurapteryx_tesserata,I_MFS14122.jpg",Brachurapteryx tesserata
"Idalus_crinis,I_MFS14130.jpg",Idalus crinis
"Nemoria_astraea,I_MFS14133.jpg",Nemoria astraea
"Opisthoxia_miletia,I_MFS14134.jpg",Opisthoxia miletia
"Nepheloleuca_illiturata,I_MFS14135.jpg",Nepheloleuca illiturata
"Hampsonodes_mastoides,I_MFS14142.jpg",Hampsonodes mastoides
"Phalaenophana_pyramusalis,_Dark-banded_Owlet,I_MFS14148.jpg",Phalaenophana pyramusalis
"Thysanopyga_carfinia,I_MFS14151.jpg",Thysanopyga carfinia
"Melese_monima,I_MFS14156.jpg",Melese monima
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS14161.jpg",Crambidia cephalica
"Nephodia_auxesia,I_MFS14163.jpg",Nephodia auxesia
"Phyllodonta_latrata,I_MFS14166.jpg",Phyllodonta latrata
"Rivula_leucosticta,I_MFS14171.jpg",Rivula leucosticta
"Clemensia_cincinnata,I_MFS14177.jpg",Clemensia cincinnata
"Micrathetis_dasarada,I_MFS14179.jpg",Micrathetis dasarada
"Glena_mopsaria,I_MFS14180.jpg",Glena mopsaria
"Macrocneme_iole,I_MFS14184.jpg",Macrocneme iole
"Nemoria_vermiculata,I_MFS14188.jpg",Nemoria vermiculata
"Rhabdatomis_laudamia,I_MFS14201.jpg",Rhabdatomis laudamia
"Nematocampa_completa,I_MFS14207.jpg",Nematocampa completa
"Micrathetis_dasarada,I_MFS14209.jpg",Micrathetis dasarada
"Himeromima_aulis,I_MFS14213.jpg",Himeromima aulis
"Nematocampa_completa,I_MFS14214.jpg",Nematocampa completa
"Hymenomima_umbelularia,I_MFS14216.jpg",Hymenomima umbelularia
"Macrocneme_iole,I_MFS14227.jpg",Macrocneme iole
"Antiblemma_concinnula,I_MFS14231.jpg",Antiblemma concinnula
"Herbita_amicaria,I_MFS14242.jpg",Herbita amicaria
"Rhabdatomis_laudamia,I_MFS14244.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14246.jpg",Rhabdatomis laudamia
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS14248.jpg",Crambidia cephalica
"Nemoria_pescadora,I_MFS14262.jpg",Nemoria pescadora
"Synchlora_astraeoides,I_MFS14268.jpg",Synchlora astraeoides
"Crambidia_myrlosea,I_MFS14285.jpg",Crambidia myrlosea
"Brachurapteryx_tesserata,I_MFS14294.jpg",Brachurapteryx tesserata
"Patalene_aenetusaria,_maybe,I_MFS14296.jpg",Patalene aenetusaria
"Pelochyta_affinis,I_MFS14298.jpg",Pelochyta affinis
"Hampsonodes_mastoides,I_MFS14302.jpg",Hampsonodes mastoides
"Thysanopyga_carfinia,I_MFS14305.jpg",Thysanopyga carfinia
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS14307.jpg",Crambidia cephalica
"Glena_mopsaria,I_MFS14310.jpg",Glena mopsaria
"Thysanopyga_carfinia,I_MFS14311.jpg",Thysanopyga carfinia
"Iridopsis_validaria,I_MFS14312.jpg",Iridopsis validaria
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS14315.jpg",Crambidia cephalica
"Oxydia_trychiata,I_MFS14317.jpg",Oxydia trychiata
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS14319.jpg",Crambidia cephalica
"Oospila_athena,I_MFS14326.jpg",Oospila athena
"Micrathetis_dasarada,I_MFS14329.jpg",Micrathetis dasarada
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS14331.jpg",Crambidia cephalica
"Leptostales_crossii,I_MFS14337.jpg",Leptostales crossii
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS14341.jpg",Crambidia cephalica
"Crambidia_myrlosea,I_MFS14343.jpg",Crambidia myrlosea
"Iridopsis_validaria,I_MFS14354.jpg",Iridopsis validaria
"Iridopsis_validaria,I_MFS14356.jpg",Iridopsis validaria
"Oospila_venezuelata,I_MFS14360.jpg",Oospila venezuelata
"Himeromima_aulis,I_MFS14361.jpg",Himeromima aulis
"Rhabdatomis_laudamia,I_MFS14369.jpg",Rhabdatomis laudamia
"Anisoperas_atropunctaria,I_MFS14370.jpg",Anisoperas atropunctaria
"Clemensia_brunneomedia,I_MFS14372.jpg",Clemensia brunneomedia
"Rhabdatomis_laudamia,I_MFS14376.jpg",Rhabdatomis laudamia
"Leptostales_crossii,I_MFS14377.jpg",Leptostales crossii
"Nephodia_auxesia,I_MFS14379.jpg",Nephodia auxesia
"Rhabdatomis_laudamia,I_MFS14383.jpg",Rhabdatomis laudamia
"Patalene_aenetusaria,I_MFS14387.jpg",Patalene aenetusaria
"Semiothisa_divergentata,I_MFS14388.jpg",Semiothisa divergentata
"Ametris_nitocris,I_MFS14390.jpg",Ametris nitocris
"Rhabdatomis_laudamia,I_MFS14393.jpg",Rhabdatomis laudamia
"Clemensia_leopardina,I_MFS14395.jpg",Clemensia leopardina
"Iridopsis_validaria,I_MFS14399.jpg",Iridopsis validaria
"Nephodia_auxesia,I_MFS14400.jpg",Nephodia auxesia
"Patalene_aenetusaria,I_MFS14407.jpg",Patalene aenetusaria
"Trygodes_amphion,I_MFS14408.jpg",Trygodes amphion
"Nephodia_auxesia,I_MFS14411.jpg",Nephodia auxesia
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS14419.jpg",Afrida ydatodes
"Rhabdatomis_laudamia,I_MFS14423.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14425.jpg",Rhabdatomis laudamia
"Oxydia_trychiata,I_MFS14426.jpg",Oxydia trychiata
"Rhabdatomis_laudamia,I_MFS14427.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14428.jpg",Rhabdatomis laudamia
"Hampsonodes_melagona,I_MFS14429.jpg",Hampsonodes melagona
"Crambidia_myrlosea,I_MFS14435.jpg",Crambidia myrlosea
"Nemoria_pescadora,I_MFS14436.jpg",Nemoria pescadora
"Scaptius_vinasia,I_MFS14441.jpg",Scaptius vinasia
"Hygrochroma_nondina,I_MFS14442.jpg",Hygrochroma nondina
"Nematocampa_completa,I_MFS14449.jpg",Nematocampa completa
"Brachurapteryx_tesserata,I_MFS14450.jpg",Brachurapteryx tesserata
"Clemensia_cincinnata,I_MFS14460.jpg",Clemensia cincinnata
"Clemensia_cincinnata,I_MFS14463.jpg",Clemensia cincinnata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS14464.jpg",Hymenia perspectalis
"Iridopsis_validaria,I_MFS14466.jpg",Iridopsis validaria
"Patalene_aenetusaria,I_MFS14470.jpg",Patalene aenetusaria
"Trygodes_amphion,I_MFS14471.jpg",Trygodes amphion
"Rhabdatomis_laudamia,I_MFS14473.jpg",Rhabdatomis laudamia
"Lobocleta_tenellata,I_MFS14475.jpg",Lobocleta tenellata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS14478.jpg",Hymenia perspectalis
"Lobocleta_tenellata,I_MFS14480.jpg",Lobocleta tenellata
"Nematocampa_completa,I_MFS14486.jpg",Nematocampa completa
"Rhabdatomis_laudamia,I_MFS14496.jpg",Rhabdatomis laudamia
"Nemoria_defectiva,I_MFS14497.jpg",Nemoria defectiva
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS14498.jpg",Lophosis labeculata
"Rhabdatomis_laudamia,I_MFS14507.jpg",Rhabdatomis laudamia
"Crambidia_myrlosea,I_MFS14509.jpg",Crambidia myrlosea
"Ametris_nitocris,I_MFS14514.jpg",Ametris nitocris
"Rhabdatomis_laudamia,I_MFS14517.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14519.jpg",Rhabdatomis laudamia
"Herbita_amicaria,I_MFS14527.jpg",Herbita amicaria
"Patalene_aenetusaria,I_MFS14528.jpg",Patalene aenetusaria
"Nemoria_pescadora,I_MFS14531.jpg",Nemoria pescadora
"Brachurapteryx_tesserata,I_MFS14537.jpg",Brachurapteryx tesserata
"Clemensia_leopardina,I_MFS14543.jpg",Clemensia leopardina
"Glena_mopsaria,I_MFS14544.jpg",Glena mopsaria
"Patalene_aenetusaria,I_MFS14545.jpg",Patalene aenetusaria
"Rhabdatomis_laudamia,I_MFS14546.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14550.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14556.jpg",Rhabdatomis laudamia
"Nematocampa_completa,I_MFS14557.jpg",Nematocampa completa
"Nematocampa_completa,I_MFS14561.jpg",Nematocampa completa
"Rhabdatomis_laudamia,I_MFS14563.jpg",Rhabdatomis laudamia
"Thysanopyga_carfinia,I_MFS14568.jpg",Thysanopyga carfinia
"Prochoerodes_pilosa,I_MFS14569.jpg",Prochoerodes pilosa
"Nematocampa_completa,I_MFS14572.jpg",Nematocampa completa
"Patalene_aenetusaria,I_MFS14574.jpg",Patalene aenetusaria
"Rhabdatomis_laudamia,I_MFS14579.jpg",Rhabdatomis laudamia
"Trygodes_amphion,I_MFS14583.jpg",Trygodes amphion
"Nematocampa_completa,I_MFS14584.jpg",Nematocampa completa
"Rhabdatomis_laudamia,I_MFS14587.jpg",Rhabdatomis laudamia
"Nemoria_vermiculata,I_MFS14591.jpg",Nemoria vermiculata
"Nemoria_vermiculata,I_MFS14596.jpg",Nemoria vermiculata
"Elaphria_subobliqua,I_MFS14603.jpg",Elaphria subobliqua
"Argyria_lacteella,_Milky_Urola_Moth,I_MFS14613.jpg",Argyria lacteella
"Micrathetis_dasarada,I_MFS14615.jpg",Micrathetis dasarada
"Phyllodonta_latrata,I_MFS14616.jpg",Phyllodonta latrata
"Nematocampa_arenosa,I_MFS14621.jpg",Nematocampa arenosa
"Glena_mopsaria,I_MFS14622.jpg",Glena mopsaria
"Nematocampa_arenosa,I_MFS14624.jpg",Nematocampa arenosa
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS14629.jpg",Lophosis labeculata
"Clemensia_brunneomedia,I_MFS14631.jpg",Clemensia brunneomedia
"Clemensia_cincinnata,I_MFS14632.jpg",Clemensia cincinnata
"Glena_mopsaria,I_MFS14634.jpg",Glena mopsaria
"Clemensia_cincinnata,I_MFS14638.jpg",Clemensia cincinnata
"Clemensia_brunneomedia,I_MFS14639.jpg",Clemensia brunneomedia
"Xylophanes_anubus,I_MFS14659.jpg",Xylophanes anubus
"Rhabdatomis_laudamia,I_MFS14660.jpg",Rhabdatomis laudamia
"Micrathetis_dasarada,I_MFS14667.jpg",Micrathetis dasarada
"Opisthoxia_miletia,I_MFS14668.jpg",Opisthoxia miletia
"Clemensia_cincinnata,I_MFS14670.jpg",Clemensia cincinnata
"Rhabdatomis_laudamia,I_MFS14671.jpg",Rhabdatomis laudamia
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS14672.jpg",Afrida ydatodes
"Rhabdatomis_laudamia,I_MFS14676.jpg",Rhabdatomis laudamia
"Micrathetis_dasarada,I_MFS14681.jpg",Micrathetis dasarada
"Rhabdatomis_laudamia,I_MFS14682.jpg",Rhabdatomis laudamia
"Clemensia_brunneomedia,I_MFS14683.jpg",Clemensia brunneomedia
"Micrathetis_dasarada,I_MFS14684.jpg",Micrathetis dasarada
"Rhabdatomis_laudamia,I_MFS14687.jpg",Rhabdatomis laudamia
"Micrathetis_dasarada,I_MFS14693.jpg",Micrathetis dasarada
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS14698.jpg",Lophosis labeculata
"Clemensia_cincinnata,I_MFS14710.jpg",Clemensia cincinnata
"Oxydia_trychiata,I_MFS14712.jpg",Oxydia trychiata
"Clemensia_brunneomedia,I_MFS14718.jpg",Clemensia brunneomedia
"Nemoria_vermiculata,I_MFS14725.jpg",Nemoria vermiculata
"Synchlora_astraeoides,I_MFS14726.jpg",Synchlora astraeoides
"Rhabdatomis_laudamia,I_MFS14732.jpg",Rhabdatomis laudamia
"Oxydia_trychiata,I_MFS14735.jpg",Oxydia trychiata
"Lobocleta_tenellata,I_MFS14737.jpg",Lobocleta tenellata
"Epimecis_semicompleta,I_MFS14738.jpg",Epimecis semicompleta
"Glena_mopsaria,I_MFS14739.jpg",Glena mopsaria
"Crambidia_myrlosea,I_MFS14740.jpg",Crambidia myrlosea
"Brachurapteryx_tesserata,I_MFS14743.jpg",Brachurapteryx tesserata
"Phalaenophana_pyramusalis,_Dark-banded_Owlet,I_MFS14745.jpg",Phalaenophana pyramusalis
"Oospila_venezuelata,I_MFS14747.jpg",Oospila venezuelata
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS14751.jpg",Lophosis labeculata
"Phyllodonta_latrata,I_MFS14752.jpg",Phyllodonta latrata
"Phyllodonta_latrata,I_MFS14753.jpg",Phyllodonta latrata
"Nematocampa_completa,I_MFS14754.jpg",Nematocampa completa
"Sericoptera_mahometaria,I_MFS14755.jpg",Sericoptera mahometaria
"Leptostales_crossii,I_MFS14757.jpg",Leptostales crossii
"Opisthoxia_miletia,I_MFS14767.jpg",Opisthoxia miletia
"Lobocleta_tenellata,I_MFS14770.jpg",Lobocleta tenellata
"Glena_mopsaria,I_MFS14772.jpg",Glena mopsaria
"Sericoptera_mahometaria,I_MFS14774.jpg",Sericoptera mahometaria
"Rhabdatomis_laudamia,I_MFS14777.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14779.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14781.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14783.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14785.jpg",Rhabdatomis laudamia
"Nematocampa_completa,I_MFS14787.jpg",Nematocampa completa
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS14794.jpg",Lophosis labeculata
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS14801.jpg",Crambidia cephalica
"Rhabdatomis_laudamia,I_MFS14810.jpg",Rhabdatomis laudamia
"Phalaenophana_pyramusalis,_Dark-banded_Owlet,I_MFS14812.jpg",Phalaenophana pyramusalis
"Anisoperas_atropunctaria,I_MFS14813.jpg",Anisoperas atropunctaria
"Lobocleta_tenellata,I_MFS14814.jpg",Lobocleta tenellata
"Lobocleta_tenellata,I_MFS14815.jpg",Lobocleta tenellata
"Nematocampa_completa,I_MFS14816.jpg",Nematocampa completa
"Ametris_nitocris,I_MFS14823.jpg",Ametris nitocris
"Notarctia_proxima,I_MFS14824.jpg",Notarctia proxima
"Nematocampa_completa,I_MFS14828.jpg",Nematocampa completa
"Nematocampa_arenosa,I_MFS14831.jpg",Nematocampa arenosa
"Brachurapteryx_tesserata,I_MFS14838.jpg",Brachurapteryx tesserata
"Crambidia_myrlosea,I_MFS14842.jpg",Crambidia myrlosea
"Crambidia_myrlosea,I_MFS14846.jpg",Crambidia myrlosea
"Phalaenophana_pyramusalis,_Dark-banded_Owlet,I_MFS14849.jpg",Phalaenophana pyramusalis
"Metanema_bonadea,I_MFS14856.jpg",Metanema bonadea
"Eubaphe_unicolor,I_MFS14857.jpg",Eubaphe unicolor
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS14858.jpg",Lophosis labeculata
"Idaea_subfervens,I_MFS14860.jpg",Idaea subfervens
"Nematocampa_completa,I_MFS14864.jpg",Nematocampa completa
"Nematocampa_arenosa,I_MFS14866.jpg",Nematocampa arenosa
"Trygodes_amphion,I_MFS14869.jpg",Trygodes amphion
"Nemoria_vermiculata,I_MFS14873.jpg",Nemoria vermiculata
"Nephodia_auxesia,I_MFS14874.jpg",Nephodia auxesia
"Pelochyta_affinis,I_MFS14875.jpg",Pelochyta affinis
"Nemoria_defectiva,I_MFS14878.jpg",Nemoria defectiva
"Glena_mopsaria,I_MFS14883.jpg",Glena mopsaria
"Rhabdatomis_laudamia,I_MFS14884.jpg",Rhabdatomis laudamia
"Dysschema_lycaste,I_MFS14887.jpg",Dysschema lycaste
"Oospila_athena,I_MFS14892.jpg",Oospila athena
"Rhabdatomis_laudamia,I_MFS14893.jpg",Rhabdatomis laudamia
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS14894.jpg",Afrida ydatodes
"Rhabdatomis_laudamia,I_MFS14896.jpg",Rhabdatomis laudamia
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS14897.jpg",Lophosis labeculata
"Nemoria_vermiculata,I_MFS14903.jpg",Nemoria vermiculata
"Oxydia_trychiata,I_MFS14904.jpg",Oxydia trychiata
"Thysanopyga_carfinia,I_MFS14909.jpg",Thysanopyga carfinia
"Nematocampa_completa,I_MFS14911.jpg",Nematocampa completa
"Simopteryx_torquataria,I_MFS14916.jpg",Simopteryx torquataria
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS14919.jpg",Hymenia perspectalis
"Clemensia_cincinnata,I_MFS14920.jpg",Clemensia cincinnata
"Rhabdatomis_laudamia,I_MFS14922.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14924.jpg",Rhabdatomis laudamia
"Lobocleta_tenellata,I_MFS14927.jpg",Lobocleta tenellata
"Ametris_nitocris,I_MFS14931.jpg",Ametris nitocris
"Rhabdatomis_laudamia,I_MFS14933.jpg",Rhabdatomis laudamia
"Clemensia_leopardina,I_MFS14936.jpg",Clemensia leopardina
"Sericoptera_mahometaria,I_MFS14937.jpg",Sericoptera mahometaria
"Glena_mopsaria,I_MFS14938.jpg",Glena mopsaria
"Rhabdatomis_laudamia,I_MFS14940.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_MFS14942.jpg",Rhabdatomis laudamia
"Oxydia_trychiata,I_MFS14943.jpg",Oxydia trychiata
"Lobocleta_tenellata,I_MFS14944.jpg",Lobocleta tenellata
"Nematocampa_completa,I_MFS14945.jpg",Nematocampa completa
"Lobocleta_tenellata,I_MFS14946.jpg",Lobocleta tenellata
"Lobocleta_tenellata,I_MFS14955.jpg",Lobocleta tenellata
"Leptostales_crossii,I_MFS14963.jpg",Leptostales crossii
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS14970.jpg",Lophosis labeculata
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS14979.jpg",Lophosis labeculata
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS14985.jpg",Afrida ydatodes
"Racasta_spatiaria,I_MFS14986.jpg",Racasta spatiaria
"Simopteryx_torquataria,I_MFS14987.jpg",Simopteryx torquataria
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS15000.jpg",Lophosis labeculata
"Micrathetis_dasarada,I_MFS15001.jpg",Micrathetis dasarada
"Epimecis_semicompleta,I_MFS15017.jpg",Epimecis semicompleta
"Nematocampa_completa,I_MFS15021.jpg",Nematocampa completa
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS15024.jpg",Lophosis labeculata
"Nematocampa_completa,I_MFS15025.jpg",Nematocampa completa
"Nephodia_auxesia,I_MFS15026.jpg",Nephodia auxesia
"Pyrinia_selecta,I_MFS15027.jpg",Pyrinia selecta
"Rhabdatomis_laudamia,I_MFS15028.jpg",Rhabdatomis laudamia
"Leptostales_crossii,I_MFS15034.jpg",Leptostales crossii
"Micrathetis_dasarada,I_MFS15039.jpg",Micrathetis dasarada
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS15043.jpg",Afrida ydatodes
"Rhabdatomis_laudamia,I_MFS15051.jpg",Rhabdatomis laudamia
"Spodoptera_androgea,_maybe,I_MFS15052.jpg",Spodoptera androgea
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS15054.jpg",Hymenia perspectalis
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS15058.jpg",Afrida ydatodes
"Rhabdatomis_laudamia,I_MFS15061.jpg",Rhabdatomis laudamia
"Phalaenophana_pyramusalis,_Dark-banded_Owlet,I_MFS15071.jpg",Phalaenophana pyramusalis
"Micrathetis_dasarada,I_MFS15072.jpg",Micrathetis dasarada
"Brachurapteryx_tesserata,I_MFS15075.jpg",Brachurapteryx tesserata
"Rhabdatomis_laudamia,I_MFS15079.jpg",Rhabdatomis laudamia
"Nematocampa_completa,I_MFS15080.jpg",Nematocampa completa
"Macrocneme_iole,I_MFS15081.jpg",Macrocneme iole
"Symphlebia_herbosa,I_MFS15085.jpg",Symphlebia herbosa
"Leptostales_crossii,I_MFS15100.jpg",Leptostales crossii
"Schrankia_macula,_Black-spotted_Schrankia_Moth,I_MFS15109.jpg",Schrankia macula
"Metanema_bonadea,I_MFS15113.jpg",Metanema bonadea
"Patalene_aenetusaria,I_MFS15126.jpg",Patalene aenetusaria
"Melese_monima,I_MFS15127.jpg",Melese monima
"Episcepsis_thetis,I_MFS15128.jpg",Episcepsis thetis
