Filename,Identifier,scientificName,CommonName,Comments,ScientificName
"earwig,I_MFS2521.jpg",I_MFS2521,earwig,,,
"stick_insect,I_MFS2522.jpg",I_MFS2522,stick insect,,,
"caterpillar,I_MFS2523.jpg",I_MFS2523,caterpillar,,,
"katydid,I_MFS2524.jpg",I_MFS2524,katydid,,,
"butterfly,I_MFS2525.jpg",I_MFS2525,butterfly,,,
"beetle,I_MFS2526.jpg",I_MFS2526,beetle,,,
"katydid,I_MFS2527.jpg",I_MFS2527,katydid,,,
"katydid,I_MFS2528.jpg",I_MFS2528,katydid,,,
"fungus,I_MFS2529.jpg",I_MFS2529,fungus,,,
"beetle,I_MFS2530.jpg",I_MFS2530,beetle,,,
"spider,I_MFS2531.jpg",I_MFS2531,spider,,,
"spider,I_MFS2532.jpg",I_MFS2532,spider,,,
"wasp,I_MFS2533.jpg",I_MFS2533,wasp,,,
"wasp,I_MFS2534.jpg",I_MFS2534,wasp,,,
"Gn_sp_san_luis_2014,I_MFS2535.jpg",I_MFS2535,Gn sp_san_luis_2014,,,
"Cell_phone,I_MFS2536.jpg",I_MFS2536,Cell phone,,,
"Light,I_MFS2537.jpg",I_MFS2537,Light,,,
"snail,I_MFS2538.jpg",I_MFS2538,snail,,,
"moth_Notodontidae,I_MFS2539.jpg",I_MFS2539,moth Notodontidae,,,
"Orthofidonia_sp_san_luis_a,I_MFS2540.jpg",I_MFS2540,Orthofidonia sp_san_luis_a,,,
"moth,I_MFS2541.jpg",I_MFS2541,moth,,,
"Eusarca_melenda,I_MFS2542.jpg",I_MFS2542,Eusarca melenda,,,
"moth,I_MFS2543.jpg",I_MFS2543,moth,,,
"moth_Herbita,I_MFS2544.jpg",I_MFS2544,moth Herbita,,,
"moth,I_MFS2545.jpg",I_MFS2545,moth,,,
"moth_Geometridae,I_MFS2546.jpg",I_MFS2546,moth Geometridae,,,
"Scopula_sp_group_san_luis,I_MFS2547.jpg",I_MFS2547,Scopula sp_group_san_luis,,,
"Rhabdatomis_laudamia,I_MFS2548.jpg",I_MFS2548,Rhabdatomis laudamia,,,
"moth,I_MFS2549.jpg",I_MFS2549,moth,,,
"moth,I_MFS2550.jpg",I_MFS2550,moth,,,
"insect,I_MFS2551.jpg",I_MFS2551,insect,,,
"moth_Crambidae,I_MFS2552.jpg",I_MFS2552,moth Crambidae,,,
"moth_Geometridae,I_MFS2553.jpg",I_MFS2553,moth Geometridae,,,
"Epitausa_atriplaga,I_MFS2554.jpg",I_MFS2554,Epitausa atriplaga,,,
"moth_Crambidae,I_MFS2555.jpg",I_MFS2555,moth Crambidae,,,
"Opisthoxia_uncinata,I_MFS2556.jpg",I_MFS2556,Opisthoxia uncinata,,,
"insect,I_MFS2557.jpg",I_MFS2557,insect,,,
"moth_new_species,I_MFS2558.jpg",I_MFS2558,moth new species,,,
"moth,I_MFS2559.jpg",I_MFS2559,moth,,,
"moth_Geometridae,I_MFS2560.jpg",I_MFS2560,moth Geometridae,,,
"insect,I_MFS2561.jpg",I_MFS2561,insect,,,
"moth_Saturniidae,I_MFS2562.jpg",I_MFS2562,moth Saturniidae,,,
"Hymenomima_umbelularia,I_MFS2563.jpg",I_MFS2563,Hymenomima umbelularia,,,
"Idaea_sp_group_san_luis,I_MFS2564.jpg",I_MFS2564,Idaea sp_group_san_luis,,,
"moth_Geometridae,I_MFS2565.jpg",I_MFS2565,moth Geometridae,,,
"Meganola_sp_san_luis_b,I_MFS2566.jpg",I_MFS2566,Meganola sp_san_luis_b,,,
"moth,I_MFS2567.jpg",I_MFS2567,moth,,,
"moth,I_MFS2568.jpg",I_MFS2568,moth,,,
"moth,I_MFS2569.jpg",I_MFS2569,moth,,,
"moth_Geometridae,I_MFS2570.jpg",I_MFS2570,moth Geometridae,,,
"moth,I_MFS2571.jpg",I_MFS2571,moth,,,
"moth,I_MFS2572.jpg",I_MFS2572,moth,,,
"insect,I_MFS2573.jpg",I_MFS2573,insect,,,
"moth,I_MFS2574.jpg",I_MFS2574,moth,,,
"Rhabdatomis_laudamia,I_MFS2575.jpg",I_MFS2575,Rhabdatomis laudamia,,,
"Nephodia_betala,I_MFS2576.jpg",I_MFS2576,Nephodia betala,,,
"Meganola_sp_san_luis_b,I_MFS2577.jpg",I_MFS2577,Meganola sp_san_luis_b,,,
"moth,I_MFS2578.jpg",I_MFS2578,moth,,,
"Nepheloleuca_politia,I_MFS2579.jpg",I_MFS2579,Nepheloleuca politia,,,
"moth,I_MFS2580.jpg",I_MFS2580,moth,,,
"moth_Geometridae,I_MFS2581.jpg",I_MFS2581,moth Geometridae,,,
"moth_emerald,I_MFS2582.jpg",I_MFS2582,moth emerald,,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS2583.jpg",I_MFS2583,Hymenia perspectalis,Spotted Beet Webworm Moth,,
"moth,I_MFS2584.jpg",I_MFS2584,moth,,,
"moth_Geometridae,I_MFS2585.jpg",I_MFS2585,moth Geometridae,,,
"Brabirodes_cerevia,I_MFS2586.jpg",I_MFS2586,Brabirodes cerevia,,,
"moth,I_MFS2587.jpg",I_MFS2587,moth,,,
"moth_Pyralidae,I_MFS2588.jpg",I_MFS2588,moth Pyralidae,,,
"moth_Geometridae,I_MFS2589.jpg",I_MFS2589,moth Geometridae,,,
"moth_Notodontidae,I_MFS2590.jpg",I_MFS2590,moth Notodontidae,,,
"Crambidia_myrlosea,I_MFS2591.jpg",I_MFS2591,Crambidia myrlosea,,,
"Nephodia_auxesia,I_MFS2592.jpg",I_MFS2592,Nephodia auxesia,,,
"moth_Geometridae,I_MFS2593.jpg",I_MFS2593,moth Geometridae,,,
"Nemoria_defectiva,I_MFS2594.jpg",I_MFS2594,Nemoria defectiva,,,
"moth_Crambidae,I_MFS2595.jpg",I_MFS2595,moth Crambidae,,,
"insect,I_MFS2596.jpg",I_MFS2596,insect,,,
"beetle,I_MFS2597.jpg",I_MFS2597,beetle,,,
"moth_Saturniidae,I_MFS2598.jpg",I_MFS2598,moth Saturniidae,,,
"insect,I_MFS2599.jpg",I_MFS2599,insect,,,
"moth,I_MFS2600.jpg",I_MFS2600,moth,,,
"Anisoperas_lurida,I_MFS2601.jpg",I_MFS2601,Anisoperas lurida,,,
"moth,I_MFS2602.jpg",I_MFS2602,moth,,,
"moth_emerald,I_MFS2603.jpg",I_MFS2603,moth emerald,,,
"Oxydia_trychiata,I_MFS2604.jpg",I_MFS2604,Oxydia trychiata,,,
"moth_Crambidae,I_MFS2605.jpg",I_MFS2605,moth Crambidae,,,
"moth,I_MFS2606.jpg",I_MFS2606,moth,,,
"Cliniodes_opalalis,I_MFS2607.jpg",I_MFS2607,Cliniodes opalalis,,,
"moth,I_MFS2608.jpg",I_MFS2608,moth,,,
"moth,I_MFS2609.jpg",I_MFS2609,moth,,,
"moth_Crambidae,I_MFS2610.jpg",I_MFS2610,moth Crambidae,,,
"moth_Palthis,I_MFS2611.jpg",I_MFS2611,moth Palthis,,,
"moth,I_MFS2612.jpg",I_MFS2612,moth,,,
"moth_Notodontidae,I_MFS2613.jpg",I_MFS2613,moth Notodontidae,,,
"moth,I_MFS2614.jpg",I_MFS2614,moth,,,
"Himeromima_aulis,I_MFS2615.jpg",I_MFS2615,Himeromima aulis,,,
"Isogona_continua--natatrix,I_MFS2616.jpg",I_MFS2616,Isogona continua--natatrix,,,
"Crinodes_schausi,I_MFS2617.jpg",I_MFS2617,Crinodes schausi,,,
"moth,I_MFS2618.jpg",I_MFS2618,moth,,,
"moth,I_MFS2619.jpg",I_MFS2619,moth,,,
"Cliniodes_opalalis,I_MFS2620.jpg",I_MFS2620,Cliniodes opalalis,,,
"Hemiceras_pernubila,I_MFS2621.jpg",I_MFS2621,Hemiceras pernubila,,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS2622.jpg",I_MFS2622,Hymenia perspectalis,Spotted Beet Webworm Moth,,
"Trygodes_amphion,I_MFS2623.jpg",I_MFS2623,Trygodes amphion,,,
"moth,I_MFS2624.jpg",I_MFS2624,moth,,,
"Hemiceras_modesta,I_MFS2626.jpg",I_MFS2626,Hemiceras modesta,,,
"Crinodes_schausi,I_MFS2627.jpg",I_MFS2627,Crinodes schausi,,,
"moth,I_MFS2628.jpg",I_MFS2628,moth,,,
"Iridopsis_lurida--oberthuri--herse,I_MFS2629.jpg",I_MFS2629,Iridopsis lurida--oberthuri--herse,,,
"moth,I_MFS2630.jpg",I_MFS2630,moth,,,
"moth,I_MFS2631.jpg",I_MFS2631,moth,,,
"moth,I_MFS2632.jpg",I_MFS2632,moth,,,
"moth,I_MFS2633.jpg",I_MFS2633,moth,,,
"moth,I_MFS2634.jpg",I_MFS2634,moth,,,
"Cliniodes_opalalis,I_MFS2635.jpg",I_MFS2635,Cliniodes opalalis,,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS2636.jpg",I_MFS2636,Hymenia perspectalis,Spotted Beet Webworm Moth,,
"Xenosoma_flavicedes,I_MFS2637.jpg",I_MFS2637,Xenosoma flavicedes,,,
"moth,I_MFS2638.jpg",I_MFS2638,moth,,,
"moth,I_MFS2639.jpg",I_MFS2639,moth,,,
"moth,I_MFS2640.jpg",I_MFS2640,moth,,,
"moth,I_MFS2641.jpg",I_MFS2641,moth,,,
"moth,I_MFS2642.jpg",I_MFS2642,moth,,,
"moth_Anomis,I_MFS2643.jpg",I_MFS2643,moth Anomis,,,
"Macaria_pernicata,I_MFS2644.jpg",I_MFS2644,Macaria pernicata,,,
"Hemiceras_vecina,I_MFS2645.jpg",I_MFS2645,Hemiceras vecina,,,
"moth,I_MFS2646.jpg",I_MFS2646,moth,,,
"moth,I_MFS2647.jpg",I_MFS2647,moth,,,
"Lomographa_argentata,I_MFS2648.jpg",I_MFS2648,Lomographa argentata,,,
"moth_Notodontidae,I_MFS2649.jpg",I_MFS2649,moth Notodontidae,,,
"moth,I_MFS2650.jpg",I_MFS2650,moth,,,
"Idaea_sp_group_san_luis,I_MFS2651.jpg",I_MFS2651,Idaea sp_group_san_luis,,,
"insect,I_MFS2652.jpg",I_MFS2652,insect,,,
"Pheia_elegans,I_MFS2653.jpg",I_MFS2653,Pheia elegans,,,
"moth_Geometridae,I_MFS2654.jpg",I_MFS2654,moth Geometridae,,,
"moth_Pyralidae,I_MFS2655.jpg",I_MFS2655,moth Pyralidae,,,
"Meganola_sp_san_luis_b,I_MFS2656.jpg",I_MFS2656,Meganola sp_san_luis_b,,,
"Glena_mopsaria,I_MFS2657.jpg",I_MFS2657,Glena mopsaria,,,
"Macaria_approximaria--gambarina--ostia,I_MFS2658.jpg",I_MFS2658,Macaria approximaria--gambarina--ostia,,,
"moth_Saturniidae,I_MFS2659.jpg",I_MFS2659,moth Saturniidae,,,
"Crambidia_myrlosea,I_MFS2660.jpg",I_MFS2660,Crambidia myrlosea,,,
"Orthofidonia_sp_san_luis_a,I_MFS2661.jpg",I_MFS2661,Orthofidonia sp_san_luis_a,,,
"moth_Pyralidae,I_MFS2662.jpg",I_MFS2662,moth Pyralidae,,,
"moth_Eucereon,I_MFS2663.jpg",I_MFS2663,moth Eucereon,,,
"Crinodes_schausi,I_MFS2664.jpg",I_MFS2664,Crinodes schausi,,,
"moth_Geometridae,I_MFS2665.jpg",I_MFS2665,moth Geometridae,,,
"moth_Geometridae,I_MFS2666.jpg",I_MFS2666,moth Geometridae,,,
"Patalene_aenetusaria,I_MFS2667.jpg",I_MFS2667,Patalene aenetusaria,,,
"moth,I_MFS2668.jpg",I_MFS2668,moth,,,
"moth_Noctuidae,I_MFS2669.jpg",I_MFS2669,moth Noctuidae,,,
"moth_Geometridae,I_MFS2670.jpg",I_MFS2670,moth Geometridae,,,
"moth,I_MFS2671.jpg",I_MFS2671,moth,,,
"moth_Notodontidae,I_MFS2672.jpg",I_MFS2672,moth Notodontidae,,,
"moth,I_MFS2673.jpg",I_MFS2673,moth,,,
"moth,I_MFS2674.jpg",I_MFS2674,moth,,,
"Trygodes_amphion,I_MFS2675.jpg",I_MFS2675,Trygodes amphion,,,
"moth,I_MFS2676.jpg",I_MFS2676,moth,,,
"moth_Geometridae,I_MFS2677.jpg",I_MFS2677,moth Geometridae,,,
"Nyceryx_stuarti,I_MFS2678.jpg",I_MFS2678,Nyceryx stuarti,,,
"moth_Eucereon,I_MFS2679.jpg",I_MFS2679,moth Eucereon,,,
"Epimecis_matronaria--nasica,I_MFS2680.jpg",I_MFS2680,Epimecis matronaria--nasica,,,
"Afrida_sp_san_luis_a,I_MFS2681.jpg",I_MFS2681,Afrida sp_san_luis_a,,,
"moth,I_MFS2682.jpg",I_MFS2682,moth,,,
"moth,I_MFS2683.jpg",I_MFS2683,moth,,,
"Eois_sp_san_luis_b,I_MFS2684.jpg",I_MFS2684,Eois sp_san_luis_b,,,
"moth_Notodontidae,I_MFS2685.jpg",I_MFS2685,moth Notodontidae,,,
"moth_Noctuidae,I_MFS2686.jpg",I_MFS2686,moth Noctuidae,,,
"moth,I_MFS2687.jpg",I_MFS2687,moth,,,
"moth,I_MFS2688.jpg",I_MFS2688,moth,,,
"moth_Geometridae,I_MFS2689.jpg",I_MFS2689,moth Geometridae,,,
"moth_Noctuidae,I_MFS2690.jpg",I_MFS2690,moth Noctuidae,,,
"moth_Saturniidae,I_MFS2691.jpg",I_MFS2691,moth Saturniidae,,,
"Nephodia_auxesia,I_MFS2692.jpg",I_MFS2692,Nephodia auxesia,,,
"Oospila_venezuelata,I_MFS2693.jpg",I_MFS2693,Oospila venezuelata,,,
"moth_Sphingidae,I_MFS2694.jpg",I_MFS2694,moth Sphingidae,,,
"moth,I_MFS2696.jpg",I_MFS2696,moth,,,
"moth_Noctuidae,I_MFS2697.jpg",I_MFS2697,moth Noctuidae,,,
"Hymenomima_umbelularia,I_MFS2698.jpg",I_MFS2698,Hymenomima umbelularia,,,
"insect,I_MFS2699.jpg",I_MFS2699,insect,,,
"moth,I_MFS2700.jpg",I_MFS2700,moth,,,
"Orthofidonia_sp_san_luis_a,I_MFS2701.jpg",I_MFS2701,Orthofidonia sp_san_luis_a,,,
"Cell_phone,I_MFS2702.jpg",I_MFS2702,Cell phone,,,
"Light,I_MFS2703.jpg",I_MFS2703,Light,,,
"Gonodes_liquida,I_MFS2704.jpg",I_MFS2704,Gonodes liquida,,,
"Epicrisias_eschara,I_MFS2705.jpg",I_MFS2705,Epicrisias eschara,,,
"Aclytia_heber,I_MFS2706.jpg",I_MFS2706,Aclytia heber,,,
"moth_Geometridae,I_MFS2707.jpg",I_MFS2707,moth Geometridae,,,
"insect,I_MFS2708.jpg",I_MFS2708,insect,,,
"moth_Arctiidae,I_MFS2709.jpg",I_MFS2709,moth Arctiidae,,,
"Viviennea_ardesiaca,I_MFS2710.jpg",I_MFS2710,Viviennea ardesiaca,,,
"moth_Noctuidae,I_MFS2711.jpg",I_MFS2711,moth Noctuidae,,,
"moth_Crambidae,I_MFS2712.jpg",I_MFS2712,moth Crambidae,,,
"Rhabdatomis_laudamia,I_MFS2713.jpg",I_MFS2713,Rhabdatomis laudamia,,,
"moth_Geometridae,I_MFS2714.jpg",I_MFS2714,moth Geometridae,,,
"moth_Geometridae,I_MFS2715.jpg",I_MFS2715,moth Geometridae,,,
"moth_Megalopygidae_-_Limacodidae,I_MFS2716.jpg",I_MFS2716,moth Megalopygidae - Limacodidae,,,
"moth_Noctuidae,I_MFS2717.jpg",I_MFS2717,moth Noctuidae,,,
"moth_Noctuidae,I_MFS2718.jpg",I_MFS2718,moth Noctuidae,,,
"Oospila_albicoma,I_MFS2719.jpg",I_MFS2719,Oospila albicoma,,,
"Glenopteris_oculifera,I_MFS2721.jpg",I_MFS2721,Glenopteris oculifera,,,
"moth_Crambidae,I_MFS2722.jpg",I_MFS2722,moth Crambidae,,,
"moth_Noctuidae,I_MFS2723.jpg",I_MFS2723,moth Noctuidae,,,
"moth_Noctuidae,I_MFS2724.jpg",I_MFS2724,moth Noctuidae,,,
"beetle,I_MFS2725.jpg",I_MFS2725,beetle,,,
"moth,I_MFS2726.jpg",I_MFS2726,moth,,,
"insect,I_MFS2727.jpg",I_MFS2727,insect,,,
"Hypena_lollia,I_MFS2728.jpg",I_MFS2728,Hypena lollia,,,
"moth,I_MFS2729.jpg",I_MFS2729,moth,,,
"Crambidia_myrlosea,I_MFS2730.jpg",I_MFS2730,Crambidia myrlosea,,,
"moth_Crambidae,I_MFS2731.jpg",I_MFS2731,moth Crambidae,,,
"Aclytia_heber,I_MFS2732.jpg",I_MFS2732,Aclytia heber,,,
"moth_Notodontidae,I_MFS2733.jpg",I_MFS2733,moth Notodontidae,,,
"moth_Notodontidae,I_MFS2734.jpg",I_MFS2734,moth Notodontidae,,,
"moth,I_MFS2735.jpg",I_MFS2735,moth,,,
"Dysschema_lycaste,I_MFS2736.jpg",I_MFS2736,Dysschema lycaste,,,
"moth_Geometridae,I_MFS2737.jpg",I_MFS2737,moth Geometridae,,,
"Eois_sp_san_luis_b,I_MFS2738.jpg",I_MFS2738,Eois sp_san_luis_b,,,
"Anisoperas_atropunctaria,I_MFS2739.jpg",I_MFS2739,Anisoperas atropunctaria,,,
"Idaea_sp_group_san_luis,I_MFS2740.jpg",I_MFS2740,Idaea sp_group_san_luis,,,
"Clemensia_brunneomedia,I_MFS2741.jpg",I_MFS2741,Clemensia brunneomedia,,,
"moth,I_MFS2742.jpg",I_MFS2742,moth,,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS2743.jpg",I_MFS2743,Hymenia perspectalis,Spotted Beet Webworm Moth,,
"moth,I_MFS2744.jpg",I_MFS2744,moth,,,
"moth_Noctuidae,I_MFS2745.jpg",I_MFS2745,moth Noctuidae,,,
"Nephodia_auxesia,I_MFS2746.jpg",I_MFS2746,Nephodia auxesia,,,
"moth,I_MFS2747.jpg",I_MFS2747,moth,,,
"moth_Noctuidae,I_MFS2748.jpg",I_MFS2748,moth Noctuidae,,,
"moth_Geometridae,I_MFS2749.jpg",I_MFS2749,moth Geometridae,,,
"moth_Noctuidae,I_MFS2750.jpg",I_MFS2750,moth Noctuidae,,,
"Eois_sp_san_luis_b,I_MFS2751.jpg",I_MFS2751,Eois sp_san_luis_b,,,
"moth_Geometridae,I_MFS2752.jpg",I_MFS2752,moth Geometridae,,,
"Idaea_sp_group_san_luis,I_MFS2753.jpg",I_MFS2753,Idaea sp_group_san_luis,,,
"moth,I_MFS2754.jpg",I_MFS2754,moth,,,
"Gn_sp_san_luis_1004,I_MFS2755.jpg",I_MFS2755,Gn sp_san_luis_1004,,,
"moth_Eucereon,I_MFS2756.jpg",I_MFS2756,moth Eucereon,,,
"moth,I_MFS2757.jpg",I_MFS2757,moth,,,
"moth_Geometridae,I_MFS2758.jpg",I_MFS2758,moth Geometridae,,,
"moth_emerald,I_MFS2759.jpg",I_MFS2759,moth emerald,,,
"Glena_mopsaria,I_MFS2760.jpg",I_MFS2760,Glena mopsaria,,,
"Oospila_venezuelata,I_MFS2761.jpg",I_MFS2761,Oospila venezuelata,,,
"moth,I_MFS2762.jpg",I_MFS2762,moth,,,
"Himeromima_aulis,I_MFS2763.jpg",I_MFS2763,Himeromima aulis,,,
"Microphysetica_hermeasalis,I_MFS2764.jpg",I_MFS2764,Microphysetica hermeasalis,,,
"moth_Pyralidae,I_MFS2765.jpg",I_MFS2765,moth Pyralidae,,,
"moth,I_MFS2766.jpg",I_MFS2766,moth,,,
"moth,I_MFS2767.jpg",I_MFS2767,moth,,,
"moth_Crambidae,I_MFS2768.jpg",I_MFS2768,moth Crambidae,,,
"moth,I_MFS2769.jpg",I_MFS2769,moth,,,
"Aclytia_heber,I_MFS2770.jpg",I_MFS2770,Aclytia heber,,,
"moth_Megalopygidae_-_Limacodidae,I_MFS2771.jpg",I_MFS2771,moth Megalopygidae - Limacodidae,,,
"moth,I_MFS2772.jpg",I_MFS2772,moth,,,
"moth_Notodontidae,I_MFS2773.jpg",I_MFS2773,moth Notodontidae,,,
"moth,I_MFS2774.jpg",I_MFS2774,moth,,,
"moth_Notodontidae,I_MFS2775.jpg",I_MFS2775,moth Notodontidae,,,
"moth_Notodontidae,I_MFS2776.jpg",I_MFS2776,moth Notodontidae,,,
"moth_Pyralidae,I_MFS2777.jpg",I_MFS2777,moth Pyralidae,,,
"Semiothisa_divergentata,I_MFS2778.jpg",I_MFS2778,Semiothisa divergentata,,,
"moth_Arctiidae,I_MFS2779.jpg",I_MFS2779,moth Arctiidae,,,
"moth_Crambidae,I_MFS2780.jpg",I_MFS2780,moth Crambidae,,,
"moth_Notodontidae,I_MFS2781.jpg",I_MFS2781,moth Notodontidae,,,
"Gerra_sevorsa,I_MFS2782.jpg",I_MFS2782,Gerra sevorsa,,,
"moth_Notodontidae,I_MFS2783.jpg",I_MFS2783,moth Notodontidae,,,
"moth,I_MFS2784.jpg",I_MFS2784,moth,,,
"moth_Crambidae,I_MFS2785.jpg",I_MFS2785,moth Crambidae,,,
"moth_Arctiidae,I_MFS2786.jpg",I_MFS2786,moth Arctiidae,,,
"moth,I_MFS2787.jpg",I_MFS2787,moth,,,
"moth_Crambidae,I_MFS2788.jpg",I_MFS2788,moth Crambidae,,,
"moth_Crambidae,I_MFS2789.jpg",I_MFS2789,moth Crambidae,,,
"moth_Notodontidae,I_MFS2790.jpg",I_MFS2790,moth Notodontidae,,,
"moth,I_MFS2791.jpg",I_MFS2791,moth,,,
"moth_Megalopygidae_-_Limacodidae,I_MFS2792.jpg",I_MFS2792,moth Megalopygidae - Limacodidae,,,
"Clemensia_leopardina,I_MFS2793.jpg",I_MFS2793,Clemensia leopardina,,,
"Cosmosoma_pudica,I_MFS2794.jpg",I_MFS2794,Cosmosoma pudica,,,
"Rhabdatomis_laudamia,I_MFS2795.jpg",I_MFS2795,Rhabdatomis laudamia,,,
"Idaea_sp_group_san_luis,I_MFS2796.jpg",I_MFS2796,Idaea sp_group_san_luis,,,
"Diphthera_festiva,_Hieroglyphic_Moth,I_MFS2797.jpg",I_MFS2797,Diphthera festiva,Hieroglyphic Moth,,
"Dysschema_lycaste,I_MFS2798.jpg",I_MFS2798,Dysschema lycaste,,,
"Lampruna_rosea,I_MFS2799.jpg",I_MFS2799,Lampruna rosea,,,
"moth_Crambidae,I_MFS2800.jpg",I_MFS2800,moth Crambidae,,,
"moth_Pyralidae,I_MFS2801.jpg",I_MFS2801,moth Pyralidae,,,
"moth_Geometridae,I_MFS2802.jpg",I_MFS2802,moth Geometridae,,,
"Crinodes_schausi,I_MFS2803.jpg",I_MFS2803,Crinodes schausi,,,
"Crinodes_schausi,I_MFS2804.jpg",I_MFS2804,Crinodes schausi,,,
"katydid,I_MFS2805.jpg",I_MFS2805,katydid,,,
"Idaea_sp_group_san_luis,I_MFS2806.jpg",I_MFS2806,Idaea sp_group_san_luis,,,
"moth,I_MFS2807.jpg",I_MFS2807,moth,,,
"moth,I_MFS2808.jpg",I_MFS2808,moth,,,
"moth_Crambidae,I_MFS2809.jpg",I_MFS2809,moth Crambidae,,,
"Iridopsis_lurida--oberthuri--herse,I_MFS2810.jpg",I_MFS2810,Iridopsis lurida--oberthuri--herse,,,
"Elaphria_deltoides,I_MFS2811.jpg",I_MFS2811,Elaphria deltoides,,,
"moth_Geometridae,I_MFS2812.jpg",I_MFS2812,moth Geometridae,,,
"Meganola_sp_san_luis_b,I_MFS2813.jpg",I_MFS2813,Meganola sp_san_luis_b,,,
"moth_Geometridae,I_MFS2814.jpg",I_MFS2814,moth Geometridae,,,
"moth_Crambidae,I_MFS2815.jpg",I_MFS2815,moth Crambidae,,,
"Pyrinia_selecta,I_MFS2816.jpg",I_MFS2816,Pyrinia selecta,,,
"Clemensia_brunneomedia,I_MFS2817.jpg",I_MFS2817,Clemensia brunneomedia,,,
"Idaea_sp_group_san_luis,I_MFS2818.jpg",I_MFS2818,Idaea sp_group_san_luis,,,
"moth_Noctuidae,I_MFS2819.jpg",I_MFS2819,moth Noctuidae,,,
"moth,I_MFS2820.jpg",I_MFS2820,moth,,,
"moth,I_MFS2821.jpg",I_MFS2821,moth,,,
"moth,I_MFS2822.jpg",I_MFS2822,moth,,,
"moth,I_MFS2823.jpg",I_MFS2823,moth,,,
"Macrocneme_iole,I_MFS2824.jpg",I_MFS2824,Macrocneme iole,,,
"moth_Crambidae,I_MFS2825.jpg",I_MFS2825,moth Crambidae,,,
"Macaria_regulata,I_MFS2826.jpg",I_MFS2826,Macaria regulata,,,
"moth,I_MFS2827.jpg",I_MFS2827,moth,,,
"moth,I_MFS2828.jpg",I_MFS2828,moth,,,
"moth,I_MFS2829.jpg",I_MFS2829,moth,,,
"moth_Geometridae,I_MFS2830.jpg",I_MFS2830,moth Geometridae,,,
"Zale_peruncta,I_MFS2831.jpg",I_MFS2831,Zale peruncta,,,
"Eois_sp_san_luis_b,I_MFS2832.jpg",I_MFS2832,Eois sp_san_luis_b,,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS2833.jpg",I_MFS2833,Hymenia perspectalis,Spotted Beet Webworm Moth,,
"moth_Arctiidae,I_MFS2834.jpg",I_MFS2834,moth Arctiidae,,,
"Iridopsis_lurida--oberthuri--herse,I_MFS2835.jpg",I_MFS2835,Iridopsis lurida--oberthuri--herse,,,
"Iridopsis_lurida--oberthuri--herse,I_MFS2836.jpg",I_MFS2836,Iridopsis lurida--oberthuri--herse,,,
"moth,I_MFS2837.jpg",I_MFS2837,moth,,,
"moth,I_MFS2838.jpg",I_MFS2838,moth,,,
"Trygodes_amphion,I_MFS2839.jpg",I_MFS2839,Trygodes amphion,,,
"moth,I_MFS2840.jpg",I_MFS2840,moth,,,
"moth,I_MFS2841.jpg",I_MFS2841,moth,,,
"Glena_mopsaria,I_MFS2842.jpg",I_MFS2842,Glena mopsaria,,,
"moth_Megalopygidae_-_Limacodidae,I_MFS2843.jpg",I_MFS2843,moth Megalopygidae - Limacodidae,,,
"Aclytia_heber,I_MFS2844.jpg",I_MFS2844,Aclytia heber,,,
"Idaea_sp_group_san_luis,I_MFS2845.jpg",I_MFS2845,Idaea sp_group_san_luis,,,
"moth_Geometridae,I_MFS2846.jpg",I_MFS2846,moth Geometridae,,,
"moth,I_MFS2847.jpg",I_MFS2847,moth,,,
"moth,I_MFS2848.jpg",I_MFS2848,moth,,,
"moth_Noctuidae,I_MFS2849.jpg",I_MFS2849,moth Noctuidae,,,
"Gerra_sevorsa,I_MFS2850.jpg",I_MFS2850,Gerra sevorsa,,,
"moth,I_MFS2851.jpg",I_MFS2851,moth,,,
"light,I_MFS2852.jpg",I_MFS2852,light,,,
"Hemiceras_rufescens,I_MFS2853.jpg",I_MFS2853,Hemiceras rufescens,,,
"Nephodia_auxesia,I_MFS2854.jpg",I_MFS2854,Nephodia auxesia,,,
"Synnomos_sp_san_luis_a,I_MFS2855.jpg",I_MFS2855,Synnomos sp_san_luis_a,,,
"Synchlora_astraeoides,I_MFS2856.jpg",I_MFS2856,Synchlora astraeoides,,,
"Brachurapteryx_tesserata,I_MFS2857.jpg",I_MFS2857,Brachurapteryx tesserata,,,
"Iridopsis_lurida--oberthuri--herse,I_MFS2858.jpg",I_MFS2858,Iridopsis lurida--oberthuri--herse,,,
"moth_Geometridae,I_MFS2859.jpg",I_MFS2859,moth Geometridae,,,
"moth_Geometridae,I_MFS2860.jpg",I_MFS2860,moth Geometridae,,,
"moth_Noctuidae,I_MFS2861.jpg",I_MFS2861,moth Noctuidae,,,
"Neotherina_imperilla,I_MFS2862.jpg",I_MFS2862,Neotherina imperilla,,,
"moth_Sphingidae,I_MFS2863.jpg",I_MFS2863,moth Sphingidae,,,
"Eois_sp_san_luis_b,I_MFS2864.jpg",I_MFS2864,Eois sp_san_luis_b,,,
"Pheia_elegans,I_MFS2865.jpg",I_MFS2865,Pheia elegans,,,
